t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw
24.592,HOVER,3.463499333851122e-06,1.0396097466798413e-11,0.5078504156535909,0.0,0.0,0.5,0.007850416417615866,-1.678467123570308e-07
24.6,HOVER,3.3669368075727032e-06,1.0210991591606947e-11,0.5078456838532329,0.0,0.0,0.5,0.00784568457568511,-1.6784661074283013e-07
24.608,HOVER,3.272681004915153e-06,1.00289198666926e-11,0.5078409572123835,0.0,0.0,0.5,0.007840957895363956,-1.6784779905930178e-07
24.616,HOVER,3.180681942576915e-06,9.849837111303714e-12,0.5078362356886158,0.0,0.0,0.5,0.007836236334125814,-1.6784373204439041e-07
24.624,HOVER,3.090890640075296e-06,9.673698797941902e-12,0.5078315192399405,0.0,0.0,0.5,0.007831519849886323,-1.6784694541406792e-07
24.632,HOVER,3.003259105885851e-06,9.500460819549253e-12,0.5078268078248056,0.0,0.0,0.5,0.007826808401002512,-1.6784370095066923e-07
24.64,HOVER,2.9177403120809198e-06,9.330079912017011e-12,0.5078221014020959,0.0,0.0,0.5,0.007822101946272484,-1.6784705965442524e-07
24.648,HOVER,2.8342881807854228e-06,9.162513205525693e-12,0.5078173999311326,0.0,0.0,0.5,0.007817400444934477,-1.6784910344059429e-07
24.656,HOVER,2.7528575612183156e-06,8.997718586582516e-12,0.5078127033716726,0.0,0.0,0.5,0.007812703856666357,-1.6784794696094742e-07
24.664,HOVER,2.6734042128779587e-06,8.83565448251258e-12,0.5078080116839077,0.0,0.0,0.5,0.007808012141584345,-1.6784953058750457e-07
24.672,HOVER,2.595884792580002e-06,8.67627972330685e-12,0.5078033248284637,0.0,0.0,0.5,0.007803325260242308,-1.678429263035762e-07
24.68,HOVER,2.5202568361826363e-06,8.519553730668061e-12,0.5077986427663996,0.0,0.0,0.5,0.007798643173630387,-1.6784281525324087e-07
24.688,HOVER,2.4464787482297994e-06,8.365436204169845e-12,0.5077939654592063,0.0,0.0,0.5,0.00779396584317375,-1.6784763796754375e-07
24.696,HOVER,2.37450977978271e-06,8.213887575734982e-12,0.5077892928688057,0.0,0.0,0.5,0.007789293230731784,-1.6784478725455352e-07
24.704,HOVER,2.3043100058586177e-06,8.06486902927778e-12,0.5077846249575491,0.0,0.0,0.5,0.007784625298595962,-1.6785038090732643e-07
24.712,HOVER,2.2358403156819522e-06,7.918342063346195e-12,0.5077799616882162,0.0,0.0,0.5,0.007779962009489059,-1.678502341948313e-07
24.72,HOVER,2.169062393014622e-06,7.774268852892219e-12,0.5077753030547758,0.0,0.0,0.5,0.007775303357325529,-1.6784910720915962e-07
24.728,HOVER,2.103938713919565e-06,7.632612234585962e-12,0.5077706489892172,0.0,0.0,0.5,0.007770649274042704,-1.678422974410341e-07
24.736,HOVER,2.04043252513086e-06,7.493335435435246e-12,0.5077659994856053,0.0,0.0,0.5,0.007765999753656106,-1.6784772193793023e-07
24.744,HOVER,1.9785078418120752e-06,7.356402098290268e-12,0.5077613544775811,0.0,0.0,0.5,0.007761354729759569,-1.6784973409817337e-07
24.752,HOVER,1.9181294103758163e-06,7.221776572920262e-12,0.5077567139593034,0.0,0.0,0.5,0.0077567141964670384,-1.6783925075632785e-07
24.76,HOVER,1.8592627063624568e-06,7.089423919461256e-12,0.5077520778660518,0.0,0.0,0.5,0.007752078089015112,-1.6785210454563125e-07
24.768,HOVER,1.8018739158009228e-06,6.9593092041826506e-12,0.5077474461920768,0.0,0.0,0.5,0.007747446401613551,-1.6785065028380528e-07
24.776,HOVER,1.7459299331582123e-06,6.831397497761772e-12,0.5077428188742819,0.0,0.0,0.5,0.007742819071126914,-1.6784280542234686e-07
24.784,HOVER,1.691398327040655e-06,6.705653965359935e-12,0.5077381959070071,0.0,0.0,0.5,0.007738196091858198,-1.678504431123653e-07
24.792,HOVER,1.6382473382536294e-06,6.582043863154823e-12,0.5077335772287649,0.0,0.0,0.5,0.007733577402284478,-1.67849845981734e-07
24.8,HOVER,1.586445848912786e-06,6.460533596278279e-12,0.5077289628339824,0.0,0.0,0.5,0.007728962996799216,-1.6784554553965498e-07
24.808,HOVER,1.5359633806038484e-06,6.3410907063543906e-12,0.5077243526627643,0.0,0.0,0.5,0.007724352815475034,-1.6784398946962838e-07
24.816,HOVER,1.4867700847974375e-06,6.22368331008885e-12,0.5077197467096228,0.0,0.0,0.5,0.007719746852793674,-1.6785149297490805e-07
24.824,HOVER,1.4388367410523704e-06,6.108280090570283e-12,0.5077151449162375,0.0,0.0,0.5,0.007715145050405483,-1.6785754919557564e-07
24.832,HOVER,1.392134731156532e-06,5.994850194914753e-12,0.5077105472772035,0.0,0.0,0.5,0.007710547402878098,-1.6784552273957728e-07
24.84,HOVER,1.3466360374149156e-06,5.8833632414052e-12,0.5077059537357569,0.0,0.0,0.5,0.0077059538534210124,-1.6784371740848572e-07
24.848,HOVER,1.3023132313562936e-06,5.7737887260065595e-12,0.5077013642865735,0.0,0.0,0.5,0.007701364396685174,-1.678597357486849e-07
24.856,HOVER,1.2591394720670752e-06,5.6660960247796274e-12,0.5076967788744268,0.0,0.0,0.5,0.007696778977419996,-1.6785719692623653e-07
24.864,HOVER,1.2170884666775817e-06,5.560255297565659e-12,0.5076921974940714,0.0,0.0,0.5,0.007692197590357512,-1.6783933814144204e-07
24.872,HOVER,1.176134468814081e-06,5.4562374696958925e-12,0.5076876200917981,0.0,0.0,0.5,0.007687620181766955,-1.678381582367508e-07
24.88,HOVER,1.1362522763698221e-06,5.354013722498116e-12,0.5076830466624385,0.0,0.0,0.5,0.007683046746459119,-1.6786234030662501e-07
24.888,HOVER,1.09741722997733e-06,5.253555492831157e-12,0.5076784771537803,0.0,0.0,0.5,0.0076784772322024365,-1.6783650640776913e-07
24.896,HOVER,1.059605173461685e-06,5.15483504476295e-12,0.5076739115607295,0.0,0.0,0.5,0.007673911633884048,-1.6785588970416839e-07
24.904,HOVER,1.0227924524292353e-06,5.057825458546381e-12,0.5076693498325497,0.0,0.0,0.5,0.007669349900750074,-1.6783379404233266e-07
24.912,HOVER,9.869559016200235e-07,4.962500729806937e-12,0.5076647919642194,0.0,0.0,0.5,0.007664792027762052,-1.6784092825700349e-07
24.92,HOVER,9.520728435420878e-07,4.868835750923755e-12,0.5076602379064565,0.0,0.0,0.5,0.007660237965621975,-1.678523756473195e-07
24.928,HOVER,9.181210848801181e-07,4.776805550096026e-12,0.5076556876543099,0.0,0.0,0.5,0.007655687709363505,-1.6783638473409575e-07
24.936,HOVER,8.850789151510373e-07,4.686385305374427e-12,0.5076511411599295,0.0,0.0,0.5,0.007651141211122156,-1.678355621948825e-07
24.944,HOVER,8.529250990250977e-07,4.5975494160933614e-12,0.5076465984184328,0.0,0.0,0.5,0.007646598466001793,-1.678589582441311e-07
24.952,HOVER,8.216388750126589e-07,4.510271495760107e-12,0.507642059383379,0.0,0.0,0.5,0.0076420594275484355,-1.6784023668935933e-07
24.96,HOVER,7.911999108346172e-07,4.4245256628330475e-12,0.5076375240499522,0.0,0.0,0.5,0.007637524090933907,-1.678722139244076e-07
24.968,HOVER,7.615883022357158e-07,4.3402865039990365e-12,0.5076329923730978,0.0,0.0,0.5,0.00763299241109184,-1.6786889125206388e-07
24.976,HOVER,7.327845535507685e-07,4.257529824640444e-12,0.5076284643480646,0.0,0.0,0.5,0.007628464383260001,-1.6783188177115228e-07
24.984,HOVER,7.047695765782622e-07,4.1762326221373995e-12,0.507623939931161,0.0,0.0,0.5,0.0076239399637359805,-1.6782402605625513e-07
24.992,HOVER,6.775247080956708e-07,4.096371679527876e-12,0.5076194191176986,0.0,0.0,0.5,0.007619419147821603,-1.6785552307673892e-07
25.0,HOVER,6.510317086966699e-07,4.017923550134757e-12,0.5076149018653248,0.0,0.0,0.5,0.007614901893154557,-1.6786640526900386e-07
25.008,HOVER,6.252727260400001e-07,3.940865254978744e-12,0.5076103881694124,0.0,0.0,0.5,0.007610388195098732,-1.678622085142674e-07
25.016000000000002,HOVER,6.002302937908413e-07,3.865174278183662e-12,0.5076058779889239,0.0,0.0,0.5,0.007605878012607948,-1.6782952163291286e-07
25.024,HOVER,5.758873133008207e-07,3.790828138998304e-12,0.5076013713192914,0.0,0.0,0.5,0.007601371341106287,-1.679018675040629e-07
25.032,HOVER,5.522270526050063e-07,3.717804419104963e-12,0.5075968681207682,0.0,0.0,0.5,0.007596868140839289,-1.6788400227616967e-07
25.04,HOVER,5.292331303102193e-07,3.6460819735208186e-12,0.5075923683888443,0.0,0.0,0.5,0.007592368407289596,-1.677766824312628e-07
25.048000000000002,HOVER,5.06889514641381e-07,3.5756409256814676e-12,0.5075878720850391,0.0,0.0,0.5,0.007587872101969849,-1.6779699716251091e-07
25.056,HOVER,4.851805406993806e-07,3.5064605375500617e-12,0.5075833792048985,0.0,0.0,0.5,0.007583379220419284,-1.6795691323887489e-07
25.064,HOVER,4.6409090946953973e-07,3.438519187799638e-12,0.5075788897111841,0.0,0.0,0.5,0.007578889725393375,-1.6792649422853368e-07
25.072,HOVER,4.436056471095537e-07,3.3717965252743746e-12,0.507574403599496,0.0,0.0,0.5,0.0075744036124862114,-1.676218113340804e-07
25.080000000000002,HOVER,4.237101040839193e-07,3.306273456607883e-12,0.5075699208489249,0.0,0.0,0.5,0.007569920860783071,-1.7347595706375936e-07
25.088,HOVER,4.0438995884991184e-07,3.2374285010814912e-12,0.5075654414206189,0.0,0.0,0.5,0.007565441431426658,-1.7228118407649124e-07
25.096,HOVER,3.8563120048595673e-07,3.1396740447717056e-12,0.5075609652933077,0.0,0.0,0.5,0.007560965303141897,-1.7056052697948867e-07
25.104,HOVER,3.6742011529730167e-07,2.979020777582305e-12,0.5075564924627026,0.0,0.0,0.5,0.007556492471635178,-1.6832518696779505e-07
25.112000000000002,HOVER,3.4974328603889286e-07,2.713099558752786e-12,0.5075520229078341,0.0,0.0,0.5,0.007552022915932594,-1.7169595701629975e-07
25.12,HOVER,3.3258757202671756e-07,2.3103327421633053e-12,0.5075475565999337,0.0,0.0,0.5,0.007547556607261504,-1.716414331012569e-07
25.128,HOVER,3.1594012753869055e-07,1.7689776624961275e-12,0.5075430935347827,0.0,0.0,0.5,0.00754309354139919,-1.680581401462643e-07
25.136,HOVER,2.997884010327663e-07,1.117049123937268e-12,0.507538633684756,0.0,0.0,0.5,0.00753863369071688,-1.6981660060219955e-07
25.144000000000002,HOVER,2.841201435366143e-07,4.031327833533872e-13,0.5075341770285564,0.0,0.0,0.5,0.007534177033913615,-1.703029334366217e-07
25.152,HOVER,2.6892337340954303e-07,-3.381487361129707e-13,0.5075297235620341,0.0,0.0,0.5,0.00752972356683636,-1.6979707079771873e-07
25.16,HOVER,2.5418637565557444e-07,-1.0860996269844618e-12,0.5075252732810447,0.0,0.0,0.5,0.007525273285337601,-1.680250731600763e-07
25.168,HOVER,2.398977012353019e-07,-1.8339148047568214e-12,0.5075208261588251,0.0,0.0,0.5,0.007520826162651203,-1.7358173662822358e-07
25.176000000000002,HOVER,2.2604616091352396e-07,-2.5831537611754767e-12,0.507516382157815,0.0,0.0,0.5,0.007516382161214061,-1.74055779442827e-07
25.184,HOVER,2.126208266206362e-07,-3.341730958816334e-12,0.5075119412739592,0.0,0.0,0.5,0.007511941276968206,-1.6930462607930384e-07
25.192,HOVER,1.996110307547552e-07,-4.1238993618174494e-12,0.5075075034791376,0.0,0.0,0.5,0.007507503481791295,-1.6828538415755106e-07
25.2,HOVER,1.870063390878307e-07,-4.923767561688068e-12,0.5075030687693368,0.0,0.0,0.5,0.007503068771667289,-1.7118144185764493e-07
25.208000000000002,HOVER,1.7479655015077126e-07,-5.715352099839426e-12,0.5074986371226266,0.0,0.0,0.5,0.007498637124663843,-1.712144455476146e-07
25.216,HOVER,1.6297166976220943e-07,-6.477535532820611e-12,0.5074942085350269,0.0,0.0,0.5,0.007494208536798933,-1.6839723983209247e-07
25.224,HOVER,1.5152191048522625e-07,-7.194053845339171e-12,0.5074897829837652,0.0,0.0,0.5,0.0074897829852979166,-1.6964662752006977e-07
25.232,HOVER,1.4043768700620558e-07,-7.849361293129356e-12,0.5074853604648963,0.0,0.0,0.5,0.007485360466213761,-1.7494052772931933e-07
25.240000000000002,HOVER,1.297096156006397e-07,-8.428628542896154e-12,0.5074809409479558,0.0,0.0,0.5,0.007480940949080313,-1.7452538723925558e-07
25.248,HOVER,1.1932852614158756e-07,-8.905253920994594e-12,0.5074765244290432,0.0,0.0,0.5,0.007476524429995497,-1.6842624908623752e-07
25.256,HOVER,1.092854615317015e-07,-9.240894095979444e-12,0.50747211087724,0.0,0.0,0.5,0.007472110878039172,-1.6655485982855041e-07
25.264,HOVER,9.957168579986804e-08,-9.394101086546392e-12,0.5074677002886908,0.0,0.0,0.5,0.007467700289354642,-1.6919157544060713e-07
25.272000000000002,HOVER,9.01786835274002e-08,-9.320330401702147e-12,0.5074632926595456,0.0,0.0,0.5,0.0074632926600904075,-1.7575459576451374e-07
25.28,HOVER,8.109815927674123e-08,-8.971949070851808e-12,0.5074588879589651,0.0,0.0,0.5,0.0074588879594059765,-1.7698701993566765e-07
25.288,HOVER,7.232202187205118e-08,-8.31343207176718e-12,0.5074544861831443,0.0,0.0,0.5,0.007454486183495087,-1.723272811714673e-07
25.296,HOVER,6.384238386001824e-08,-7.32133097316682e-12,0.5074500873080987,0.0,0.0,0.5,0.007450087308372251,-1.693586078972944e-07
25.304000000000002,HOVER,5.565153945758676e-08,-5.962687550608901e-12,0.5074456913300595,0.0,0.0,0.5,0.007445691330267435,-1.6808772808126236e-07
25.312,HOVER,4.77419640837891e-08,-4.195058494672801e-12,0.5074412982452624,0.0,0.0,0.5,0.007441298245415558,-1.6887677011127307e-07
25.32,HOVER,4.010631390187745e-08,-1.9665401191231886e-12,0.5074369080499482,0.0,0.0,0.5,0.0074369080500563765,-1.7138637738420982e-07
