t,px,py,pz,vx,vy,vz,roll,pitch,yaw,phi,theta,psi,p,q,r,ref_px,ref_py,ref_pz,ref_vx,ref_vy,ref_vz,u_thrust,u_roll,u_pitch,u_yaw,m1,m2,m3,m4,pos_error,vel_error,att_error,err_x,err_y,err_z,solve_time_ms,mode
38.456,0.5582077708247363,5.0311999103255325e-14,0.529583867867824,-0.00010206894709864886,-7.600006438307936e-16,1.9553790003738565e-07,1.1391822771101169e-14,-0.112774978478714,-9.169371142817995e-14,1.1391822771101169e-14,-0.112774978478714,-9.169371142817995e-14,2.2882890972797265e-15,1.1839416806049061e-05,-1.9433999697537525e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.039560624670464284,-5.7287074199630754e-15,-2.3192704638047568e-07,0.0,40.816916078912726,40.816915562223414,40.81691556222341,40.81691607891271,0.5589911632996913,0.0001020691343986865,0.112774978478714,0.5582077708247363,5.0311999103255325e-14,0.029583867867823965,0.024660000008225325,MPC
38.616,0.5581928940035472,5.006970365299349e-14,0.5295838960138172,-8.66255491373404e-05,-1.8371462901660286e-15,1.613245883394528e-07,1.0532578221608797e-14,-0.11277349801094717,-9.071696986272012e-14,1.0532578221608797e-14,-0.11277349801094717,-9.071696986272012e-14,-5.769983023900125e-16,9.47011018774354e-06,1.4693070622007305e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956064068911508,3.570426020511548e-16,3.097648072439979e-07,0.0,40.81691257359006,40.816913263687084,40.816913263687084,40.81691257359006,0.5589763088176561,8.662569935630291e-05,0.11277349801094717,0.5581928940035472,5.006970365299349e-14,0.029583896013817168,0.025709999931677885,MPC
38.776,0.5581806454233355,4.97217022800974e-14,0.5295839189839786,-6.971665657151536e-05,-2.4393691520630797e-15,1.30384388528792e-07,1.0488141580332285e-14,-0.11277272545616136,-8.956262062758486e-14,1.0488141580332285e-14,-0.11277272545616136,-8.956262062758486e-14,-1.8367902362518047e-15,2.3272570723685956e-06,1.7160082341116893e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.039560652418990816,6.234915292030072e-16,-7.115716690354879e-07,0.0,40.8169115862842,40.816910001037975,40.816910001037975,40.8169115862842,0.55896407862014,6.971677849412857e-05,0.11277272545616136,0.5581806454233355,4.97217022800974e-14,0.029583918983978608,0.05201099997975689,MPC
38.936,0.5581711456245557,4.9278203973601017e-14,0.5295839364548507,-5.251448522955108e-05,-2.979843673713181e-15,9.633443492081827e-08,1.0308742037107929e-14,-0.11277266576157263,-8.830276195408348e-14,1.0308742037107929e-14,-0.11277266576157263,-8.830276195408348e-14,1.8958428666746493e-16,-3.089873600237452e-06,7.749919245279034e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956065316767926,-8.565177036194829e-16,-6.022325226215375e-07,0.0,40.81691132885883,40.81690998719941,40.81690998719941,40.81691132885883,0.5589545930610049,5.2514573589129426e-05,0.11277266576157263,0.5581711456245557,4.9278203973601017e-14,0.02958393645485069,0.02161000008982228,MPC
39.096000000000004,0.5581643408715733,4.874912438099908e-14,0.5295839487293355,-3.602456126325204e-05,-3.5236154339372327e-15,6.443553645797974e-08,1.0185560319737314e-14,-0.11277315178380619,-8.736000952051808e-14,1.0185560319737314e-14,-0.11277315178380619,-8.736000952051808e-14,6.14010135149802e-15,-4.752616185229183e-06,1.0157176950867701e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.039560646572578295,-5.06990895341835e-15,-2.9497278097520563e-07,0.0,40.816912181365396,40.816911524222185,40.81691152422218,40.81691218136539,0.5589477984955463,3.6024618889700385e-05,0.11277315178380619,0.5581643408715733,4.874912438099908e-14,0.029583948729335452,0.021112000013090437,MPC
39.256,0.558160043901612,4.815070928537894e-14,0.5295839563511469,-2.0981180879240826e-05,-3.838408013156692e-15,3.36472834361128e-08,9.867404271894006e-15,-0.1127740804892932,-8.640512014911664e-14,9.867404271894006e-15,-0.1127740804892932,-8.640512014911664e-14,-2.3163110453470844e-15,-7.80183050989456e-06,-5.200235761338324e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956063385312408,1.3896327876044917e-15,3.4724890422901944e-06,0.0,40.81691028902045,40.81691802506503,40.81691802506503,40.81691028902045,0.5589435079519539,2.0981207859108196e-05,0.1127740804892932,0.558160043901612,4.815070928537894e-14,0.029583956351146856,0.08030200001485355,MPC
39.416000000000004,0.558157971181309,4.752968077240711e-14,0.5295839595942713,-7.894301963939997e-06,-3.899886364306636e-15,1.0400663345779947e-08,9.841160629655881e-15,-0.1127751651626912,-8.712100591276792e-14,9.841160629655881e-15,-0.1127751651626912,-8.712100591276792e-14,-1.89999650892754e-15,-7.1905123357519675e-06,-5.129894680597877e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956061929585153,3.158436232419674e-16,8.277487882624168e-09,0.0,40.81691678500947,40.81691680345013,40.81691680345013,40.81691678500947,0.5589414383086214,7.894308815321638e-06,0.1127751651626912,0.558157971181309,4.752968077240711e-14,0.029583959594271292,0.02614699997138814,MPC
39.576,0.5581577804515995,4.692299566833394e-14,0.529583959339996,2.9528888407677196e-06,-3.676338940543906e-15,-9.185314138482753e-09,9.873712790452097e-15,-0.1127764681772556,-8.823205276596756e-14,9.873712790452097e-15,-0.1127764681772556,-8.823205276596756e-14,-2.2649355469611974e-15,-1.0433817124397405e-05,-6.524019404378143e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956060326169003,-6.128854630836655e-16,-3.6552868392866755e-07,0.0,40.81692010613336,40.816919291805036,40.816919291805036,40.81692010613336,0.5589412478327991,2.9529031267426216e-06,0.1127764681772556,0.5581577804515995,4.692299566833394e-14,0.029583959339996024,0.020558999949571444,MPC
39.736000000000004,0.5581590946465437,4.6377425393484195e-14,0.5295839562234126,1.1424217436371948e-05,-3.142601333092408e-15,-2.3106257601851202e-08,9.518991754303437e-15,-0.11277778178014894,-8.874922764988e-14,9.518991754303437e-15,-0.11277778178014894,-8.874922764988e-14,-2.4344850972125536e-15,-1.4438734670168993e-05,-3.1807330263721038e-15,0.0,0.0,0.5,0.0,0.0,0.0,-0.03956058690501918,1.7823005232384244e-15,-2.461365482889222e-07,0.0,40.816922936306895,40.81692238796152,40.81692238796152,40.816922936306895,0.5589425600206859,1.1424240803337664e-05,0.11277778178014894,0.5581590946465437,4.6377425393484195e-14,0.02958395622341259,0.07466800002475793,MPC
39.896,0.5581615205539014,4.594549654389634e-14,0.5295839505916595,1.72623054823004e-05,-2.426367807445055e-15,-3.641953103854949e-08,9.309783791124216e-15,-0.11277934791874236,-8.591124284689945e-14,9.309783791124216e-15,-0.11277934791874236,-8.591124284689945e-14,1.3369780444122935e-15,-7.113558319682157e-06,2.1795934884490167e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.0395605673685564,2.9238761114284177e-16,-1.1929560334716927e-07,0.0,40.81692633423243,40.81692606846453,40.81692606846453,40.81692633423243,0.5589449822296046,1.726234390071347e-05,0.11277934791874236,0.5581615205539014,4.594549654389634e-14,0.029583950591659525,0.02989699999034201,MPC
40.056,0.5581646658851294,4.5605299176927215e-14,0.5295839436833055,2.098821553666032e-05,-1.980116682072076e-15,-4.290518671942102e-08,9.468734919487675e-15,-0.11278037180918939,-8.565368451096345e-14,9.468734919487675e-15,-0.11278037180918939,-8.565368451096345e-14,1.286757176680979e-16,-4.3685965813911276e-07,-3.145662920580469e-14,0.0,0.0,0.5,0.0,0.0,0.0,-0.0395605511146479,3.662533109661848e-16,-5.743115066431104e-07,0.0,40.816929785625476,40.816928506168765,40.816928506168765,40.816929785625476,0.5589481227864668,2.098825939110619e-05,0.11278037180918939,0.5581646658851294,4.5605299176927215e-14,0.029583943683305525,0.03312500007268682,MPC
