# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
29.064	-0.240	-0.409	0.500	-0.52	-0.14	-0.38
29.072	-0.239	-0.408	0.500	-0.52	-0.14	-0.38
29.080	-0.237	-0.407	0.500	-0.52	-0.14	-0.38
29.088	-0.236	-0.406	0.500	-0.52	-0.14	-0.38
29.096	-0.234	-0.405	0.500	-0.52	-0.14	-0.38
29.104	-0.233	-0.404	0.500	-0.52	-0.14	-0.38
29.112	-0.232	-0.403	0.500	-0.52	-0.15	-0.38
29.120	-0.230	-0.402	0.500	-0.52	-0.15	-0.38
29.128	-0.229	-0.401	0.500	-0.52	-0.15	-0.38
29.136	-0.228	-0.400	0.500	-0.52	-0.15	-0.38
29.144	-0.226	-0.399	0.500	-0.52	-0.15	-0.38
29.152	-0.225	-0.398	0.500	-0.52	-0.16	-0.38
29.160	-0.224	-0.397	0.500	-0.52	-0.16	-0.38
29.168	-0.223	-0.396	0.500	-0.52	-0.16	-0.38
29.176	-0.221	-0.395	0.500	-0.52	-0.16	-0.38
29.184	-0.220	-0.394	0.500	-0.51	-0.16	-0.38
29.192	-0.219	-0.393	0.500	-0.51	-0.16	-0.38
29.200	-0.217	-0.392	0.500	-0.51	-0.17	-0.38
29.208	-0.216	-0.391	0.500	-0.51	-0.17	-0.38
29.216	-0.215	-0.390	0.500	-0.51	-0.17	-0.38
29.224	-0.213	-0.388	0.500	-0.51	-0.17	-0.38
29.232	-0.212	-0.387	0.500	-0.51	-0.17	-0.38
29.240	-0.211	-0.386	0.500	-0.51	-0.17	-0.38
29.248	-0.210	-0.385	0.500	-0.51	-0.18	-0.38
29.256	-0.208	-0.384	0.500	-0.51	-0.18	-0.38
29.264	-0.207	-0.383	0.500	-0.51	-0.18	-0.38
29.272	-0.206	-0.382	0.500	-0.51	-0.18	-0.38
29.280	-0.204	-0.381	0.500	-0.51	-0.18	-0.38
29.288	-0.203	-0.380	0.500	-0.51	-0.18	-0.38
29.296	-0.202	-0.379	0.500	-0.51	-0.19	-0.38
29.304	-0.201	-0.378	0.500	-0.51	-0.19	-0.38
29.312	-0.199	-0.377	0.500	-0.51	-0.19	-0.38
29.320	-0.198	-0.376	0.500	-0.50	-0.19	-0.38
29.328	-0.197	-0.375	0.500	-0.50	-0.19	-0.38
29.336	-0.196	-0.373	0.500	-0.50	-0.19	-0.38
29.344	-0.194	-0.372	0.500	-0.50	-0.20	-0.38
29.352	-0.193	-0.371	0.500	-0.50	-0.20	-0.38
29.360	-0.192	-0.370	0.500	-0.50	-0.20	-0.38
29.368	-0.191	-0.369	0.500	-0.50	-0.20	-0.38
29.376	-0.190	-0.368	0.500	-0.50	-0.20	-0.38
29.384	-0.188	-0.367	0.500	-0.50	-0.20	-0.38
29.392	-0.187	-0.366	0.500	-0.50	-0.21	-0.38
29.400	-0.186	-0.364	0.500	-0.50	-0.21	-0.38
29.408	-0.185	-0.363	0.500	-0.50	-0.21	-0.38
29.416	-0.183	-0.362	0.500	-0.50	-0.21	-0.38
29.424	-0.182	-0.361	0.500	-0.50	-0.21	-0.38
29.432	-0.181	-0.360	0.500	-0.50	-0.21	-0.38
29.440	-0.180	-0.359	0.500	-0.49	-0.22	-0.38
29.448	-0.179	-0.358	0.500	-0.49	-0.22	-0.38
29.456	-0.177	-0.356	0.500	-0.49	-0.22	-0.38
29.464	-0.176	-0.355	0.500	-0.49	-0.22	-0.38
29.472	-0.175	-0.354	0.500	-0.49	-0.22	-0.38
29.480	-0.174	-0.353	0.500	-0.49	-0.22	-0.38
29.488	-0.173	-0.352	0.500	-0.49	-0.23	-0.38
29.496	-0.172	-0.350	0.500	-0.49	-0.23	-0.38
29.504	-0.170	-0.349	0.500	-0.49	-0.23	-0.38
29.512	-0.169	-0.348	0.500	-0.49	-0.23	-0.38
29.520	-0.168	-0.347	0.500	-0.49	-0.23	-0.38
29.528	-0.167	-0.346	0.500	-0.49	-0.23	-0.38
29.536	-0.166	-0.344	0.500	-0.49	-0.24	-0.38
29.544	-0.165	-0.343	0.500	-0.48	-0.24	-0.38
29.552	-0.164	-0.342	0.500	-0.48	-0.24	-0.38
29.560	-0.162	-0.341	0.500	-0.48	-0.24	-0.38
29.568	-0.161	-0.340	0.500	-0.48	-0.24	-0.38
29.576	-0.160	-0.338	0.500	-0.48	-0.24	-0.38
29.584	-0.159	-0.337	0.500	-0.48	-0.25	-0.38
29.592	-0.158	-0.336	0.500	-0.48	-0.25	-0.38
29.600	-0.157	-0.335	0.500	-0.48	-0.25	-0.38
29.608	-0.156	-0.333	0.500	-0.48	-0.25	-0.38
29.616	-0.155	-0.332	0.500	-0.48	-0.25	-0.38
29.624	-0.154	-0.331	0.500	-0.48	-0.25	-0.38
29.632	-0.152	-0.330	0.500	-0.48	-0.26	-0.38
29.640	-0.151	-0.329	0.500	-0.47	-0.26	-0.38
29.648	-0.150	-0.327	0.500	-0.47	-0.26	-0.38
29.656	-0.149	-0.326	0.500	-0.47	-0.26	-0.38
29.664	-0.148	-0.325	0.500	-0.47	-0.26	-0.38
29.672	-0.147	-0.323	0.500	-0.47	-0.26	-0.38
29.680	-0.146	-0.322	0.500	-0.47	-0.26	-0.38
29.688	-0.145	-0.321	0.500	-0.47	-0.27	-0.38
29.696	-0.144	-0.320	0.500	-0.47	-0.27	-0.38
29.704	-0.143	-0.318	0.500	-0.47	-0.27	-0.38
29.712	-0.142	-0.317	0.500	-0.47	-0.27	-0.38
29.720	-0.141	-0.316	0.500	-0.47	-0.27	-0.38
29.728	-0.140	-0.315	0.500	-0.46	-0.27	-0.38
29.736	-0.139	-0.313	0.500	-0.46	-0.28	-0.38
29.744	-0.138	-0.312	0.500	-0.46	-0.28	-0.38
29.752	-0.136	-0.311	0.500	-0.46	-0.28	-0.38
29.760	-0.135	-0.309	0.500	-0.46	-0.28	-0.38
29.768	-0.134	-0.308	0.500	-0.46	-0.28	-0.38
29.776	-0.133	-0.307	0.500	-0.46	-0.28	-0.38
29.784	-0.132	-0.305	0.500	-0.46	-0.28	-0.38
29.792	-0.131	-0.304	0.500	-0.46	-0.29	-0.38
29.800	-0.130	-0.303	0.500	-0.46	-0.29	-0.38
29.808	-0.129	-0.301	0.500	-0.46	-0.29	-0.38
29.816	-0.128	-0.300	0.500	-0.45	-0.29	-0.38
29.824	-0.127	-0.299	0.500	-0.45	-0.29	-0.38
29.832	-0.126	-0.297	0.500	-0.45	-0.29	-0.38
29.840	-0.125	-0.296	0.500	-0.45	-0.30	-0.38
29.848	-0.124	-0.295	0.500	-0.45	-0.30	-0.38
29.856	-0.123	-0.293	0.500	-0.45	-0.30	-0.38
29.864	-0.122	-0.292	0.500	-0.45	-0.30	-0.38
29.872	-0.122	-0.291	0.500	-0.45	-0.30	-0.38
29.880	-0.121	-0.289	0.500	-0.45	-0.30	-0.38
29.888	-0.120	-0.288	0.500	-0.45	-0.30	-0.38
29.896	-0.119	-0.287	0.500	-0.44	-0.31	-0.38
29.904	-0.118	-0.285	0.500	-0.44	-0.31	-0.38
29.912	-0.117	-0.284	0.500	-0.44	-0.31	-0.38
29.920	-0.116	-0.283	0.500	-0.44	-0.31	-0.38
29.928	-0.115	-0.281	0.500	-0.44	-0.31	-0.38
29.936	-0.114	-0.280	0.500	-0.44	-0.31	-0.38
29.944	-0.113	-0.278	0.500	-0.44	-0.31	-0.38
29.952	-0.112	-0.277	0.500	-0.44	-0.32	-0.38
29.960	-0.111	-0.276	0.500	-0.44	-0.32	-0.38
29.968	-0.110	-0.274	0.500	-0.43	-0.32	-0.38
29.976	-0.109	-0.273	0.500	-0.43	-0.32	-0.38
29.984	-0.108	-0.272	0.500	-0.43	-0.32	-0.38
29.992	-0.108	-0.270	0.500	-0.43	-0.32	-0.38
30.000	-0.107	-0.269	0.500	-0.43	-0.33	-0.38
30.008	-0.106	-0.267	0.500	-0.43	-0.33	-0.38
30.016	-0.105	-0.266	0.500	-0.43	-0.33	-0.38
30.024	-0.104	-0.265	0.500	-0.43	-0.33	-0.38
30.032	-0.103	-0.263	0.500	-0.43	-0.33	-0.38
30.040	-0.102	-0.262	0.500	-0.42	-0.33	-0.38
30.048	-0.101	-0.260	0.500	-0.42	-0.33	-0.38
30.056	-0.101	-0.259	0.500	-0.42	-0.34	-0.38
30.064	-0.100	-0.257	0.500	-0.42	-0.34	-0.38
30.072	-0.099	-0.256	0.500	-0.42	-0.34	-0.38
30.080	-0.098	-0.255	0.500	-0.42	-0.34	-0.38
30.088	-0.097	-0.253	0.500	-0.42	-0.34	-0.38
30.096	-0.096	-0.252	0.500	-0.42	-0.34	-0.38
30.104	-0.096	-0.250	0.500	-0.42	-0.34	-0.38
30.112	-0.095	-0.249	0.500	-0.41	-0.34	-0.38
30.120	-0.094	-0.247	0.500	-0.41	-0.35	-0.38
30.128	-0.093	-0.246	0.500	-0.41	-0.35	-0.38
30.136	-0.092	-0.245	0.500	-0.41	-0.35	-0.38
30.144	-0.091	-0.243	0.500	-0.41	-0.35	-0.38
30.152	-0.091	-0.242	0.500	-0.41	-0.35	-0.38
30.160	-0.090	-0.240	0.500	-0.41	-0.35	-0.38
30.168	-0.089	-0.239	0.500	-0.41	-0.35	-0.38
30.176	-0.088	-0.237	0.500	-0.40	-0.36	-0.38
30.184	-0.087	-0.236	0.500	-0.40	-0.36	-0.38
30.192	-0.087	-0.234	0.500	-0.40	-0.36	-0.38
30.200	-0.086	-0.233	0.500	-0.40	-0.36	-0.38
30.208	-0.085	-0.231	0.500	-0.40	-0.36	-0.38
30.216	-0.084	-0.230	0.500	-0.40	-0.36	-0.38
30.224	-0.084	-0.228	0.500	-0.40	-0.36	-0.38
30.232	-0.083	-0.227	0.500	-0.40	-0.37	-0.38
30.240	-0.082	-0.225	0.500	-0.40	-0.37	-0.38
30.248	-0.081	-0.224	0.500	-0.39	-0.37	-0.38
30.256	-0.081	-0.223	0.500	-0.39	-0.37	-0.38
30.264	-0.080	-0.221	0.500	-0.39	-0.37	-0.38
30.272	-0.079	-0.220	0.500	-0.39	-0.37	-0.38
30.280	-0.078	-0.218	0.500	-0.39	-0.37	-0.38
30.288	-0.078	-0.217	0.500	-0.39	-0.37	-0.38
30.296	-0.077	-0.215	0.500	-0.39	-0.38	-0.38
30.304	-0.076	-0.214	0.500	-0.39	-0.38	-0.38
30.312	-0.076	-0.212	0.500	-0.38	-0.38	-0.38
30.320	-0.075	-0.211	0.500	-0.38	-0.38	-0.38
30.328	-0.074	-0.209	0.500	-0.38	-0.38	-0.38
30.336	-0.074	-0.208	0.500	-0.38	-0.38	-0.38
30.344	-0.073	-0.206	0.500	-0.38	-0.38	-0.38
30.352	-0.072	-0.205	0.500	-0.38	-0.38	-0.38
30.360	-0.072	-0.203	0.500	-0.38	-0.39	-0.38
30.368	-0.071	-0.202	0.500	-0.37	-0.39	-0.38
30.376	-0.070	-0.200	0.500	-0.37	-0.39	-0.38
30.384	-0.070	-0.198	0.500	-0.37	-0.39	-0.38
30.392	-0.069	-0.197	0.500	-0.37	-0.39	-0.38
30.400	-0.068	-0.195	0.500	-0.37	-0.39	-0.38
30.408	-0.068	-0.194	0.500	-0.37	-0.39	-0.38
30.416	-0.067	-0.192	0.500	-0.37	-0.39	-0.38
30.424	-0.066	-0.191	0.500	-0.37	-0.40	-0.38
30.432	-0.066	-0.189	0.500	-0.36	-0.40	-0.38
30.440	-0.065	-0.188	0.500	-0.36	-0.40	-0.38
30.448	-0.064	-0.186	0.500	-0.36	-0.40	-0.38
30.456	-0.064	-0.185	0.500	-0.36	-0.40	-0.38
30.464	-0.063	-0.183	0.500	-0.36	-0.40	-0.38
30.472	-0.063	-0.182	0.500	-0.36	-0.40	-0.38
30.480	-0.062	-0.180	0.500	-0.36	-0.40	-0.38
30.488	-0.061	-0.179	0.500	-0.35	-0.41	-0.38
30.496	-0.061	-0.177	0.500	-0.35	-0.41	-0.38
30.504	-0.060	-0.175	0.500	-0.35	-0.41	-0.38
30.512	-0.060	-0.174	0.500	-0.35	-0.41	-0.38
30.520	-0.059	-0.172	0.500	-0.35	-0.41	-0.38
30.528	-0.059	-0.171	0.500	-0.35	-0.41	-0.38
30.536	-0.058	-0.169	0.500	-0.35	-0.41	-0.38
30.544	-0.057	-0.168	0.500	-0.35	-0.41	-0.38
30.552	-0.057	-0.166	0.500	-0.34	-0.41	-0.38
30.560	-0.056	-0.165	0.500	-0.34	-0.42	-0.38
30.568	-0.056	-0.163	0.500	-0.34	-0.42	-0.38
30.576	-0.055	-0.161	0.500	-0.34	-0.42	-0.38
30.584	-0.055	-0.160	0.500	-0.34	-0.42	-0.38
30.592	-0.054	-0.158	0.500	-0.34	-0.42	-0.38
30.600	-0.054	-0.157	0.500	-0.34	-0.42	-0.38
30.608	-0.053	-0.155	0.500	-0.33	-0.42	-0.38
30.616	-0.053	-0.154	0.500	-0.33	-0.42	-0.38
30.624	-0.052	-0.152	0.500	-0.33	-0.43	-0.38
30.632	-0.052	-0.150	0.500	-0.33	-0.43	-0.38
30.640	-0.051	-0.149	0.500	-0.33	-0.43	-0.38
30.648	-0.051	-0.147	0.500	-0.33	-0.43	-0.38
30.656	-0.050	-0.146	0.500	-0.33	-0.43	-0.38
30.664	-0.050	-0.144	0.500	-0.32	-0.43	-0.38
30.672	-0.049	-0.142	0.500	-0.32	-0.43	-0.38
30.680	-0.049	-0.141	0.500	-0.32	-0.43	-0.38
30.688	-0.048	-0.139	0.500	-0.32	-0.43	-0.38
30.696	-0.048	-0.138	0.500	-0.32	-0.43	-0.38
30.704	-0.048	-0.136	0.500	-0.32	-0.44	-0.38
30.712	-0.047	-0.135	0.500	-0.32	-0.44	-0.38
30.720	-0.047	-0.133	0.500	-0.31	-0.44	-0.38
30.728	-0.046	-0.131	0.500	-0.31	-0.44	-0.38
30.736	-0.046	-0.130	0.500	-0.31	-0.44	-0.38
30.744	-0.045	-0.128	0.500	-0.31	-0.44	-0.38
30.752	-0.045	-0.127	0.500	-0.31	-0.44	-0.38
30.760	-0.045	-0.125	0.500	-0.31	-0.44	-0.38
30.768	-0.044	-0.123	0.500	-0.30	-0.44	-0.38
30.776	-0.044	-0.122	0.500	-0.30	-0.45	-0.38
30.784	-0.043	-0.120	0.500	-0.30	-0.45	-0.38
30.792	-0.043	-0.118	0.500	-0.30	-0.45	-0.38
30.800	-0.043	-0.117	0.500	-0.30	-0.45	-0.38
30.808	-0.042	-0.115	0.500	-0.30	-0.45	-0.38
30.816	-0.042	-0.114	0.500	-0.30	-0.45	-0.38
30.824	-0.041	-0.112	0.500	-0.29	-0.45	-0.38
30.832	-0.041	-0.110	0.500	-0.29	-0.45	-0.38
30.840	-0.041	-0.109	0.500	-0.29	-0.45	-0.38
30.848	-0.040	-0.107	0.500	-0.29	-0.45	-0.38
30.856	-0.040	-0.106	0.500	-0.29	-0.46	-0.38
30.864	-0.040	-0.104	0.500	-0.29	-0.46	-0.38
30.872	-0.039	-0.102	0.500	-0.29	-0.46	-0.38
30.880	-0.039	-0.101	0.500	-0.28	-0.46	-0.38
30.888	-0.039	-0.099	0.500	-0.28	-0.46	-0.38
30.896	-0.038	-0.098	0.500	-0.28	-0.46	-0.38
30.904	-0.038	-0.096	0.500	-0.28	-0.46	-0.38
30.912	-0.038	-0.094	0.500	-0.28	-0.46	-0.38
30.920	-0.037	-0.093	0.500	-0.28	-0.46	-0.38
30.928	-0.037	-0.091	0.500	-0.27	-0.46	-0.38
30.936	-0.037	-0.089	0.500	-0.27	-0.46	-0.38
30.944	-0.037	-0.088	0.500	-0.27	-0.47	-0.38
30.952	-0.036	-0.086	0.500	-0.27	-0.47	-0.38
30.960	-0.036	-0.084	0.500	-0.27	-0.47	-0.38
30.968	-0.036	-0.083	0.500	-0.27	-0.47	-0.38
30.976	-0.035	-0.081	0.500	-0.27	-0.47	-0.38
30.984	-0.035	-0.080	0.500	-0.26	-0.47	-0.38
30.992	-0.035	-0.078	0.500	-0.26	-0.47	-0.38
31.000	-0.035	-0.076	0.500	-0.26	-0.47	-0.38
31.008	-0.034	-0.075	0.500	-0.26	-0.47	-0.38
31.016	-0.034	-0.073	0.500	-0.26	-0.47	-0.38
31.024	-0.034	-0.071	0.500	-0.26	-0.47	-0.38
31.032	-0.034	-0.070	0.500	-0.25	-0.48	-0.38
31.040	-0.034	-0.068	0.500	-0.25	-0.48	-0.38
31.048	-0.033	-0.067	0.500	-0.25	-0.48	-0.38
31.056	-0.033	-0.065	0.500	-0.25	-0.48	-0.38
31.064	-0.033	-0.063	0.500	-0.25	-0.48	-0.38
31.072	-0.033	-0.062	0.500	-0.25	-0.48	-0.38
31.080	-0.033	-0.060	0.500	-0.24	-0.48	-0.38
31.088	-0.032	-0.058	0.500	-0.24	-0.48	-0.38
31.096	-0.032	-0.057	0.500	-0.24	-0.48	-0.38
31.104	-0.032	-0.055	0.500	-0.24	-0.48	-0.38
31.112	-0.032	-0.053	0.500	-0.24	-0.48	-0.38
31.120	-0.032	-0.052	0.500	-0.24	-0.48	-0.38
31.128	-0.032	-0.050	0.500	-0.23	-0.48	-0.38
31.136	-0.031	-0.048	0.500	-0.23	-0.49	-0.38
31.144	-0.031	-0.047	0.500	-0.23	-0.49	-0.38
31.152	-0.031	-0.045	0.500	-0.23	-0.49	-0.38
31.160	-0.031	-0.044	0.500	-0.23	-0.49	-0.38
31.168	-0.031	-0.042	0.500	-0.23	-0.49	-0.38
31.176	-0.031	-0.040	0.500	-0.22	-0.49	-0.38
31.184	-0.031	-0.039	0.500	-0.22	-0.49	-0.38
31.192	-0.030	-0.037	0.500	-0.22	-0.49	-0.38
31.200	-0.030	-0.035	0.500	-0.22	-0.49	-0.38
31.208	-0.030	-0.034	0.500	-0.22	-0.49	-0.38
31.216	-0.030	-0.032	0.500	-0.22	-0.49	-0.38
31.224	-0.030	-0.030	0.500	-0.21	-0.49	-0.38
31.232	-0.030	-0.029	0.500	-0.21	-0.49	-0.38
31.240	-0.030	-0.027	0.500	-0.21	-0.50	-0.38
31.248	-0.030	-0.025	0.500	-0.21	-0.50	-0.38
31.256	-0.030	-0.024	0.500	-0.21	-0.50	-0.38
31.264	-0.030	-0.022	0.500	-0.21	-0.50	-0.38
31.272	-0.030	-0.020	0.500	-0.20	-0.50	-0.38
31.280	-0.030	-0.019	0.500	-0.20	-0.50	-0.38
31.288	-0.029	-0.017	0.500	-0.20	-0.50	-0.38
31.296	-0.029	-0.016	0.500	-0.20	-0.50	-0.38
31.304	-0.029	-0.014	0.500	-0.20	-0.50	-0.38
31.312	-0.029	-0.012	0.500	-0.20	-0.50	-0.38
31.320	-0.029	-0.011	0.500	-0.19	-0.50	-0.38
31.328	-0.029	-0.009	0.500	-0.19	-0.50	-0.38
31.336	-0.029	-0.007	0.500	-0.19	-0.50	-0.38
31.344	-0.029	-0.006	0.500	-0.19	-0.50	-0.38
31.352	-0.029	-0.004	0.500	-0.19	-0.50	-0.38
31.360	-0.029	-0.002	0.500	-0.19	-0.51	-0.38
31.368	-0.029	-0.001	0.500	-0.18	-0.51	-0.38
31.376	-0.029	0.001	0.500	-0.18	-0.51	-0.38
31.384	-0.029	0.003	0.500	-0.18	-0.51	-0.38
31.392	-0.029	0.004	0.500	-0.18	-0.51	-0.38
31.400	-0.029	0.006	0.500	-0.18	-0.51	-0.38
31.408	-0.029	0.008	0.500	-0.18	-0.51	-0.38
31.416	-0.029	0.009	0.500	-0.17	-0.51	-0.38
31.424	-0.029	0.011	0.500	-0.17	-0.51	-0.38
31.432	-0.030	0.012	0.500	-0.17	-0.51	-0.38
31.440	-0.030	0.014	0.500	-0.17	-0.51	-0.38
31.448	-0.030	0.016	0.500	-0.17	-0.51	-0.38
31.456	-0.030	0.017	0.500	-0.17	-0.51	-0.38
31.464	-0.030	0.019	0.500	-0.16	-0.51	-0.38
31.472	-0.030	0.021	0.500	-0.16	-0.51	-0.38
31.480	-0.030	0.022	0.500	-0.16	-0.51	-0.38
31.488	-0.030	0.024	0.500	-0.16	-0.51	-0.38
31.496	-0.030	0.026	0.500	-0.16	-0.52	-0.38
31.504	-0.030	0.027	0.500	-0.16	-0.52	-0.38
31.512	-0.030	0.029	0.500	-0.15	-0.52	-0.38
31.520	-0.030	0.031	0.500	-0.15	-0.52	-0.38
31.528	-0.031	0.032	0.500	-0.15	-0.52	-0.38
31.536	-0.031	0.034	0.500	-0.15	-0.52	-0.38
31.544	-0.031	0.036	0.500	-0.15	-0.52	-0.38
31.552	-0.031	0.037	0.500	-0.15	-0.52	-0.38
31.560	-0.031	0.039	0.500	-0.14	-0.52	-0.38
31.568	-0.031	0.040	0.500	-0.14	-0.52	-0.38
31.576	-0.031	0.042	0.500	-0.14	-0.52	-0.38
31.584	-0.031	0.044	0.500	-0.14	-0.52	-0.38
31.592	-0.032	0.045	0.500	-0.14	-0.52	-0.38
31.600	-0.032	0.047	0.500	-0.13	-0.52	-0.38
31.608	-0.032	0.049	0.500	-0.13	-0.52	-0.38
31.616	-0.032	0.050	0.500	-0.13	-0.52	-0.38
31.624	-0.032	0.052	0.500	-0.13	-0.52	-0.38
31.632	-0.033	0.054	0.500	-0.13	-0.52	-0.38
31.640	-0.033	0.055	0.500	-0.13	-0.52	-0.38
31.648	-0.033	0.057	0.500	-0.12	-0.52	-0.38
31.656	-0.033	0.058	0.500	-0.12	-0.52	-0.38
31.664	-0.033	0.060	0.500	-0.12	-0.52	-0.38
31.672	-0.034	0.062	0.500	-0.12	-0.53	-0.38
31.680	-0.034	0.063	0.500	-0.12	-0.53	-0.38
31.688	-0.034	0.065	0.500	-0.12	-0.53	-0.38
31.696	-0.034	0.067	0.500	-0.11	-0.53	-0.38
31.704	-0.034	0.068	0.500	-0.11	-0.53	-0.38
31.712	-0.035	0.070	0.500	-0.11	-0.53	-0.38
31.720	-0.035	0.072	0.500	-0.11	-0.53	-0.38
31.728	-0.035	0.073	0.500	-0.11	-0.53	-0.38
31.736	-0.035	0.075	0.500	-0.10	-0.53	-0.38
31.744	-0.036	0.076	0.500	-0.10	-0.53	-0.38
31.752	-0.036	0.078	0.500	-0.10	-0.53	-0.38
31.760	-0.036	0.080	0.500	-0.10	-0.53	-0.38
31.768	-0.037	0.081	0.500	-0.10	-0.53	-0.38
31.776	-0.037	0.083	0.500	-0.10	-0.53	-0.38
31.784	-0.037	0.085	0.500	-0.09	-0.53	-0.38
31.792	-0.037	0.086	0.500	-0.09	-0.53	-0.38
31.800	-0.038	0.088	0.500	-0.09	-0.53	-0.38
31.808	-0.038	0.089	0.500	-0.09	-0.53	-0.38
31.816	-0.038	0.091	0.500	-0.09	-0.53	-0.38
31.824	-0.039	0.093	0.500	-0.08	-0.53	-0.38
31.832	-0.039	0.094	0.500	-0.08	-0.53	-0.38
31.840	-0.039	0.096	0.500	-0.08	-0.53	-0.38
31.848	-0.040	0.097	0.500	-0.08	-0.53	-0.38
31.856	-0.040	0.099	0.500	-0.08	-0.53	-0.38
31.864	-0.040	0.101	0.500	-0.08	-0.53	-0.38
31.872	-0.041	0.102	0.500	-0.07	-0.53	-0.38
31.880	-0.041	0.104	0.500	-0.07	-0.53	-0.38
31.888	-0.041	0.105	0.500	-0.07	-0.53	-0.38
31.896	-0.042	0.107	0.500	-0.07	-0.53	-0.38
31.904	-0.042	0.109	0.500	-0.07	-0.53	-0.38
31.912	-0.043	0.110	0.500	-0.07	-0.53	-0.38
31.920	-0.043	0.112	0.500	-0.06	-0.53	-0.38
31.928	-0.043	0.113	0.500	-0.06	-0.53	-0.38
31.936	-0.044	0.115	0.500	-0.06	-0.53	-0.38
31.944	-0.044	0.117	0.500	-0.06	-0.54	-0.38
31.952	-0.044	0.118	0.500	-0.06	-0.54	-0.38
31.960	-0.045	0.120	0.500	-0.05	-0.54	-0.38
31.968	-0.045	0.121	0.500	-0.05	-0.54	-0.38
31.976	-0.046	0.123	0.500	-0.05	-0.54	-0.38
31.984	-0.046	0.125	0.500	-0.05	-0.54	-0.38
31.992	-0.047	0.126	0.500	-0.05	-0.54	-0.38
32.000	-0.047	0.128	0.500	-0.05	-0.54	-0.38
32.008	-0.047	0.129	0.500	-0.04	-0.54	-0.38
32.016	-0.048	0.131	0.500	-0.04	-0.54	-0.38
32.024	-0.048	0.133	0.500	-0.04	-0.54	-0.38
32.032	-0.049	0.134	0.500	-0.04	-0.54	-0.38
32.040	-0.049	0.136	0.500	-0.04	-0.54	-0.38
32.048	-0.050	0.137	0.500	-0.03	-0.54	-0.38
32.056	-0.050	0.139	0.500	-0.03	-0.54	-0.38
32.064	-0.051	0.140	0.500	-0.03	-0.54	-0.38
32.072	-0.051	0.142	0.500	-0.03	-0.54	-0.38
32.080	-0.052	0.144	0.500	-0.03	-0.54	-0.38
32.088	-0.052	0.145	0.500	-0.03	-0.54	-0.38
32.096	-0.053	0.147	0.500	-0.02	-0.54	-0.38
32.104	-0.053	0.148	0.500	-0.02	-0.54	-0.38
32.112	-0.054	0.150	0.500	-0.02	-0.54	-0.38
32.120	-0.054	0.151	0.500	-0.02	-0.54	-0.38
32.128	-0.055	0.153	0.500	-0.02	-0.54	-0.38
32.136	-0.055	0.155	0.500	-0.01	-0.54	-0.38
32.144	-0.056	0.156	0.500	-0.01	-0.54	-0.38
32.152	-0.056	0.158	0.500	-0.01	-0.54	-0.38
32.160	-0.057	0.159	0.500	-0.01	-0.54	-0.38
32.168	-0.057	0.161	0.500	-0.01	-0.54	-0.38
32.176	-0.058	0.162	0.500	-0.01	-0.54	-0.38
32.184	-0.058	0.164	0.500	-0.00	-0.54	-0.38
32.192	-0.059	0.165	0.500	-0.00	-0.54	-0.38
32.200	-0.060	0.167	0.500	-0.00	-0.54	-0.38
32.208	-0.060	0.168	0.500	0.00	-0.54	-0.38
32.216	-0.061	0.170	0.500	0.00	-0.54	-0.38
32.224	-0.061	0.172	0.500	0.01	-0.54	-0.38
32.232	-0.062	0.173	0.500	0.01	-0.54	-0.38
32.240	-0.063	0.175	0.500	0.01	-0.54	-0.38
32.248	-0.063	0.176	0.500	0.01	-0.54	-0.38
32.256	-0.064	0.178	0.500	0.01	-0.54	-0.38
32.264	-0.064	0.179	0.500	0.01	-0.54	-0.38
32.272	-0.065	0.181	0.500	0.02	-0.54	-0.38
32.280	-0.066	0.182	0.500	0.02	-0.54	-0.38
32.288	-0.066	0.184	0.500	0.02	-0.54	-0.38
32.296	-0.067	0.185	0.500	0.02	-0.54	-0.38
32.304	-0.067	0.187	0.500	0.02	-0.54	-0.38
32.312	-0.068	0.188	0.500	0.02	-0.54	-0.38
32.320	-0.069	0.190	0.500	0.03	-0.54	-0.38
32.328	-0.069	0.191	0.500	0.03	-0.54	-0.38
32.336	-0.070	0.193	0.500	0.03	-0.54	-0.38
32.344	-0.071	0.194	0.500	0.03	-0.54	-0.38
32.352	-0.071	0.196	0.500	0.03	-0.54	-0.38
32.360	-0.072	0.197	0.500	0.04	-0.54	-0.38
32.368	-0.073	0.199	0.500	0.04	-0.54	-0.38
32.376	-0.073	0.200	0.500	0.04	-0.54	-0.38
32.384	-0.074	0.202	0.500	0.04	-0.54	-0.38
32.392	-0.075	0.203	0.500	0.04	-0.54	-0.38
32.400	-0.075	0.205	0.500	0.04	-0.54	-0.38
32.408	-0.076	0.206	0.500	0.05	-0.54	-0.38
32.416	-0.077	0.208	0.500	0.05	-0.54	-0.38
32.424	-0.078	0.209	0.500	0.05	-0.54	-0.38
32.432	-0.078	0.211	0.500	0.05	-0.54	-0.38
32.440	-0.079	0.212	0.500	0.05	-0.54	-0.38
32.448	-0.080	0.214	0.500	0.06	-0.54	-0.38
32.456	-0.080	0.215	0.500	0.06	-0.54	-0.38
32.464	-0.081	0.217	0.500	0.06	-0.53	-0.38
32.472	-0.082	0.218	0.500	0.06	-0.53	-0.38
32.480	-0.083	0.220	0.500	0.06	-0.53	-0.38
