t,mode,px,py,pz,ref_px,ref_py,ref_pz,pos_error,yaw,eso_x,eso_y,eso_z,eso_vx,eso_vy,eso_vz,eso_roll,eso_pitch,eso_yaw,dist_x,dist_y,dist_z,imu_roll,imu_pitch,m1,m2,m3,m4,pid1,pid2,pid3,pid4,eso1,eso2,eso3,eso4
0.640,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0028,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0007,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.648,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0027,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0007,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.656,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0027,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0007,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.664,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0027,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.672,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0027,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.680,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0027,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.688,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0026,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.696,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0026,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.704,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0026,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.712,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0026,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.720,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0026,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.728,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0026,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.736,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0025,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.744,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0025,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,-0.00,-0.00,-0.00,-0.00
0.752,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0025,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.760,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0025,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.768,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0025,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0006,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.776,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0025,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.784,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.792,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,-0.0000,0.0000,0.0201,-0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.800,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.808,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.816,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.824,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.832,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.840,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.848,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0201,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.856,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.864,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.872,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0023,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.880,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.888,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.896,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.904,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0005,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.912,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.920,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0022,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.928,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.936,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.944,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.952,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.960,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.968,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.976,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0021,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.984,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
0.992,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.000,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.008,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.016,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.024,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.032,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.040,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.048,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0004,0.0000,0.0000,45.1,45.1,45.1,45.1,45.1,45.1,45.1,45.1,-0.00,-0.00,-0.00,-0.00
1.056,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.064,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.072,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.080,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.088,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0019,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.096,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.104,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.112,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.120,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.128,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.136,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.144,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.152,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0018,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.160,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.168,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.176,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.184,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.192,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.200,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.208,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.216,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.224,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0003,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.232,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.240,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.248,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.256,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
1.264,HOVER,0.0000,0.0000,0.0200,0.0000,0.0000,0.5000,0.4800,0.0000,0.0000,-0.0000,0.0200,0.0000,-0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0002,0.0000,0.0000,45.2,45.2,45.2,45.2,45.2,45.2,45.2,45.2,-0.00,-0.00,-0.00,-0.00
