# time(s)	x(m)	y(m)	z(m)	roll(deg)	pitch(deg)	yaw(deg)
76.152	-0.340	-0.374	0.464	-0.63	14.51	-0.56
76.160	-0.339	-0.373	0.464	-0.63	14.51	-0.56
76.168	-0.338	-0.372	0.465	-0.63	14.51	-0.56
76.176	-0.337	-0.371	0.465	-0.63	14.51	-0.56
76.184	-0.336	-0.370	0.465	-0.63	14.51	-0.56
76.192	-0.335	-0.368	0.466	-0.63	14.51	-0.56
76.200	-0.334	-0.367	0.466	-0.63	14.51	-0.56
76.208	-0.333	-0.366	0.466	-0.63	14.51	-0.56
76.216	-0.332	-0.365	0.467	-0.63	14.51	-0.56
76.224	-0.330	-0.364	0.467	-0.63	14.50	-0.56
76.232	-0.329	-0.363	0.467	-0.63	14.50	-0.56
76.240	-0.328	-0.362	0.468	-0.63	14.50	-0.56
76.248	-0.327	-0.361	0.468	-0.63	14.50	-0.56
76.256	-0.326	-0.360	0.469	-0.62	14.50	-0.56
76.264	-0.325	-0.358	0.469	-0.62	14.50	-0.56
76.272	-0.324	-0.357	0.469	-0.62	14.50	-0.56
76.280	-0.323	-0.356	0.470	-0.62	14.50	-0.56
76.288	-0.322	-0.355	0.470	-0.62	14.50	-0.56
76.296	-0.321	-0.354	0.470	-0.62	14.50	-0.56
76.304	-0.320	-0.353	0.471	-0.62	14.50	-0.56
76.312	-0.319	-0.352	0.471	-0.62	14.49	-0.56
76.320	-0.317	-0.351	0.471	-0.62	14.49	-0.56
76.328	-0.316	-0.349	0.472	-0.62	14.49	-0.56
76.336	-0.315	-0.348	0.472	-0.62	14.49	-0.56
76.344	-0.314	-0.347	0.472	-0.62	14.49	-0.56
76.352	-0.313	-0.346	0.473	-0.62	14.49	-0.56
76.360	-0.312	-0.345	0.473	-0.62	14.49	-0.56
76.368	-0.311	-0.344	0.473	-0.62	14.49	-0.56
76.376	-0.310	-0.342	0.474	-0.61	14.49	-0.56
76.384	-0.309	-0.341	0.474	-0.61	14.48	-0.56
76.392	-0.308	-0.340	0.474	-0.61	14.48	-0.56
76.400	-0.307	-0.339	0.475	-0.61	14.48	-0.56
76.408	-0.306	-0.338	0.475	-0.61	14.48	-0.56
76.416	-0.305	-0.336	0.475	-0.61	14.48	-0.56
76.424	-0.304	-0.335	0.476	-0.61	14.48	-0.56
76.432	-0.303	-0.334	0.476	-0.61	14.48	-0.56
76.440	-0.302	-0.333	0.476	-0.61	14.48	-0.56
76.448	-0.301	-0.332	0.477	-0.61	14.47	-0.56
76.456	-0.300	-0.330	0.477	-0.61	14.47	-0.56
76.464	-0.299	-0.329	0.477	-0.61	14.47	-0.56
76.472	-0.298	-0.328	0.478	-0.61	14.47	-0.56
76.480	-0.297	-0.327	0.478	-0.60	14.47	-0.56
76.488	-0.296	-0.325	0.478	-0.60	14.47	-0.56
76.496	-0.295	-0.324	0.478	-0.60	14.47	-0.56
76.504	-0.294	-0.323	0.479	-0.60	14.47	-0.56
76.512	-0.293	-0.322	0.479	-0.60	14.46	-0.56
76.520	-0.292	-0.321	0.479	-0.60	14.46	-0.56
76.528	-0.291	-0.319	0.480	-0.60	14.46	-0.56
76.536	-0.290	-0.318	0.480	-0.60	14.46	-0.56
76.544	-0.289	-0.317	0.480	-0.60	14.46	-0.56
76.552	-0.288	-0.315	0.481	-0.60	14.46	-0.56
76.560	-0.287	-0.314	0.481	-0.60	14.46	-0.56
76.568	-0.286	-0.313	0.481	-0.60	14.46	-0.56
76.576	-0.285	-0.312	0.481	-0.59	14.45	-0.56
76.584	-0.284	-0.310	0.482	-0.59	14.45	-0.56
76.592	-0.283	-0.309	0.482	-0.59	14.45	-0.56
76.600	-0.282	-0.308	0.482	-0.59	14.45	-0.56
76.608	-0.281	-0.307	0.482	-0.59	14.45	-0.56
76.616	-0.280	-0.305	0.483	-0.59	14.45	-0.56
76.624	-0.279	-0.304	0.483	-0.59	14.45	-0.56
76.632	-0.279	-0.303	0.483	-0.59	14.44	-0.56
76.640	-0.278	-0.301	0.483	-0.59	14.44	-0.56
76.648	-0.277	-0.300	0.484	-0.59	14.44	-0.56
76.656	-0.276	-0.299	0.484	-0.59	14.44	-0.56
76.664	-0.275	-0.298	0.484	-0.58	14.44	-0.56
76.672	-0.274	-0.296	0.484	-0.58	14.44	-0.56
76.680	-0.273	-0.295	0.485	-0.58	14.44	-0.56
76.688	-0.272	-0.294	0.485	-0.58	14.43	-0.56
76.696	-0.271	-0.292	0.485	-0.58	14.43	-0.56
76.704	-0.270	-0.291	0.485	-0.58	14.43	-0.56
76.712	-0.269	-0.290	0.486	-0.58	14.43	-0.56
76.720	-0.269	-0.288	0.486	-0.58	14.43	-0.56
76.728	-0.268	-0.287	0.486	-0.58	14.43	-0.56
76.736	-0.267	-0.286	0.486	-0.58	14.43	-0.55
76.744	-0.266	-0.284	0.486	-0.58	14.42	-0.55
76.752	-0.265	-0.283	0.487	-0.57	14.42	-0.55
76.760	-0.264	-0.282	0.487	-0.57	14.42	-0.55
76.768	-0.263	-0.280	0.487	-0.57	14.42	-0.55
76.776	-0.262	-0.279	0.487	-0.57	14.42	-0.55
76.784	-0.262	-0.278	0.488	-0.57	14.42	-0.55
76.792	-0.261	-0.276	0.488	-0.57	14.41	-0.55
76.800	-0.260	-0.275	0.488	-0.57	14.41	-0.55
76.808	-0.259	-0.273	0.488	-0.57	14.41	-0.55
76.816	-0.258	-0.272	0.488	-0.57	14.41	-0.55
76.824	-0.257	-0.271	0.489	-0.57	14.41	-0.55
76.832	-0.256	-0.269	0.489	-0.56	14.41	-0.55
76.840	-0.256	-0.268	0.489	-0.56	14.40	-0.55
76.848	-0.255	-0.267	0.489	-0.56	14.40	-0.55
76.856	-0.254	-0.265	0.489	-0.56	14.40	-0.55
76.864	-0.253	-0.264	0.490	-0.56	14.40	-0.55
76.872	-0.252	-0.262	0.490	-0.56	14.40	-0.55
76.880	-0.252	-0.261	0.490	-0.56	14.40	-0.55
76.888	-0.251	-0.260	0.490	-0.56	14.40	-0.55
76.896	-0.250	-0.258	0.490	-0.56	14.39	-0.55
76.904	-0.249	-0.257	0.490	-0.55	14.39	-0.55
76.912	-0.248	-0.255	0.491	-0.55	14.39	-0.55
76.920	-0.248	-0.254	0.491	-0.55	14.39	-0.55
76.928	-0.247	-0.253	0.491	-0.55	14.39	-0.55
76.936	-0.246	-0.251	0.491	-0.55	14.39	-0.55
76.944	-0.245	-0.250	0.491	-0.55	14.38	-0.55
76.952	-0.244	-0.248	0.491	-0.55	14.38	-0.55
76.960	-0.244	-0.247	0.492	-0.55	14.38	-0.55
76.968	-0.243	-0.245	0.492	-0.55	14.38	-0.55
76.976	-0.242	-0.244	0.492	-0.54	14.38	-0.55
76.984	-0.241	-0.243	0.492	-0.54	14.38	-0.55
76.992	-0.241	-0.241	0.492	-0.54	14.37	-0.55
77.000	-0.240	-0.240	0.492	-0.54	14.37	-0.55
77.008	-0.239	-0.238	0.492	-0.54	14.37	-0.55
77.016	-0.238	-0.237	0.493	-0.54	14.37	-0.55
77.024	-0.238	-0.235	0.493	-0.54	14.37	-0.55
77.032	-0.237	-0.234	0.493	-0.54	14.37	-0.55
77.040	-0.236	-0.233	0.493	-0.54	14.36	-0.55
77.048	-0.235	-0.231	0.493	-0.53	14.36	-0.55
77.056	-0.235	-0.230	0.493	-0.53	14.36	-0.55
77.064	-0.234	-0.228	0.493	-0.53	14.36	-0.55
77.072	-0.233	-0.227	0.494	-0.53	14.36	-0.55
77.080	-0.233	-0.225	0.494	-0.53	14.36	-0.55
77.088	-0.232	-0.224	0.494	-0.53	14.35	-0.55
77.096	-0.231	-0.222	0.494	-0.53	14.35	-0.55
77.104	-0.230	-0.221	0.494	-0.53	14.35	-0.55
77.112	-0.230	-0.219	0.494	-0.52	14.35	-0.55
77.120	-0.229	-0.218	0.494	-0.52	14.35	-0.55
77.128	-0.228	-0.216	0.494	-0.52	14.35	-0.55
77.136	-0.228	-0.215	0.494	-0.52	14.34	-0.55
77.144	-0.227	-0.214	0.495	-0.52	14.34	-0.55
77.152	-0.226	-0.212	0.495	-0.52	14.34	-0.55
77.160	-0.226	-0.211	0.495	-0.52	14.34	-0.55
77.168	-0.225	-0.209	0.495	-0.52	14.34	-0.55
77.176	-0.224	-0.208	0.495	-0.52	14.34	-0.55
77.184	-0.224	-0.206	0.495	-0.51	14.33	-0.55
77.192	-0.223	-0.205	0.495	-0.51	14.33	-0.55
77.200	-0.222	-0.203	0.495	-0.51	14.33	-0.55
77.208	-0.222	-0.202	0.495	-0.51	14.33	-0.55
77.216	-0.221	-0.200	0.495	-0.51	14.33	-0.55
77.224	-0.221	-0.199	0.496	-0.51	14.33	-0.55
77.232	-0.220	-0.197	0.496	-0.51	14.33	-0.55
77.240	-0.219	-0.196	0.496	-0.51	14.32	-0.55
77.248	-0.219	-0.194	0.496	-0.50	14.32	-0.55
77.256	-0.218	-0.193	0.496	-0.50	14.32	-0.55
77.264	-0.217	-0.191	0.496	-0.50	14.32	-0.55
77.272	-0.217	-0.190	0.496	-0.50	14.32	-0.55
77.280	-0.216	-0.188	0.496	-0.50	14.32	-0.55
77.288	-0.216	-0.186	0.496	-0.50	14.31	-0.55
77.296	-0.215	-0.185	0.496	-0.50	14.31	-0.55
77.304	-0.214	-0.183	0.496	-0.49	14.31	-0.55
77.312	-0.214	-0.182	0.496	-0.49	14.31	-0.55
77.320	-0.213	-0.180	0.496	-0.49	14.31	-0.55
77.328	-0.213	-0.179	0.497	-0.49	14.31	-0.55
77.336	-0.212	-0.177	0.497	-0.49	14.30	-0.55
77.344	-0.212	-0.176	0.497	-0.49	14.30	-0.55
77.352	-0.211	-0.174	0.497	-0.49	14.30	-0.55
77.360	-0.210	-0.173	0.497	-0.49	14.30	-0.55
77.368	-0.210	-0.171	0.497	-0.48	14.30	-0.55
77.376	-0.209	-0.170	0.497	-0.48	14.30	-0.55
77.384	-0.209	-0.168	0.497	-0.48	14.29	-0.55
77.392	-0.208	-0.167	0.497	-0.48	14.29	-0.55
77.400	-0.208	-0.165	0.497	-0.48	14.29	-0.55
77.408	-0.207	-0.163	0.497	-0.48	14.29	-0.55
77.416	-0.207	-0.162	0.497	-0.48	14.29	-0.55
77.424	-0.206	-0.160	0.497	-0.47	14.29	-0.55
77.432	-0.206	-0.159	0.497	-0.47	14.29	-0.55
77.440	-0.205	-0.157	0.497	-0.47	14.28	-0.55
77.448	-0.205	-0.156	0.497	-0.47	14.28	-0.55
77.456	-0.204	-0.154	0.497	-0.47	14.28	-0.55
77.464	-0.204	-0.153	0.498	-0.47	14.28	-0.55
77.472	-0.203	-0.151	0.498	-0.47	14.28	-0.55
77.480	-0.203	-0.149	0.498	-0.47	14.28	-0.55
77.488	-0.202	-0.148	0.498	-0.46	14.28	-0.55
77.496	-0.202	-0.146	0.498	-0.46	14.27	-0.55
77.504	-0.201	-0.145	0.498	-0.46	14.27	-0.55
77.512	-0.201	-0.143	0.498	-0.46	14.27	-0.55
77.520	-0.200	-0.142	0.498	-0.46	14.27	-0.55
77.528	-0.200	-0.140	0.498	-0.46	14.27	-0.55
77.536	-0.199	-0.138	0.498	-0.46	14.27	-0.55
77.544	-0.199	-0.137	0.498	-0.45	14.26	-0.55
77.552	-0.199	-0.135	0.498	-0.45	14.26	-0.55
77.560	-0.198	-0.134	0.498	-0.45	14.26	-0.55
77.568	-0.198	-0.132	0.498	-0.45	14.26	-0.55
77.576	-0.197	-0.130	0.498	-0.45	14.26	-0.55
77.584	-0.197	-0.129	0.498	-0.45	14.26	-0.55
77.592	-0.196	-0.127	0.498	-0.45	14.26	-0.55
77.600	-0.196	-0.126	0.498	-0.44	14.26	-0.55
77.608	-0.196	-0.124	0.498	-0.44	14.25	-0.55
77.616	-0.195	-0.123	0.498	-0.44	14.25	-0.55
77.624	-0.195	-0.121	0.498	-0.44	14.25	-0.55
77.632	-0.194	-0.119	0.498	-0.44	14.25	-0.55
77.640	-0.194	-0.118	0.498	-0.44	14.25	-0.55
77.648	-0.194	-0.116	0.498	-0.44	14.25	-0.55
77.656	-0.193	-0.115	0.498	-0.43	14.25	-0.55
77.664	-0.193	-0.113	0.498	-0.43	14.24	-0.55
77.672	-0.193	-0.111	0.498	-0.43	14.24	-0.55
77.680	-0.192	-0.110	0.498	-0.43	14.24	-0.55
77.688	-0.192	-0.108	0.498	-0.43	14.24	-0.55
77.696	-0.192	-0.107	0.498	-0.43	14.24	-0.55
77.704	-0.191	-0.105	0.498	-0.42	14.24	-0.55
77.712	-0.191	-0.103	0.498	-0.42	14.24	-0.55
77.720	-0.190	-0.102	0.499	-0.42	14.23	-0.55
77.728	-0.190	-0.100	0.499	-0.42	14.23	-0.55
77.736	-0.190	-0.099	0.499	-0.42	14.23	-0.55
77.744	-0.190	-0.097	0.499	-0.42	14.23	-0.55
77.752	-0.189	-0.095	0.499	-0.42	14.23	-0.55
77.760	-0.189	-0.094	0.499	-0.41	14.23	-0.55
77.768	-0.189	-0.092	0.499	-0.41	14.23	-0.55
77.776	-0.188	-0.090	0.499	-0.41	14.23	-0.55
77.784	-0.188	-0.089	0.499	-0.41	14.22	-0.55
77.792	-0.188	-0.087	0.499	-0.41	14.22	-0.55
77.800	-0.187	-0.086	0.499	-0.41	14.22	-0.55
77.808	-0.187	-0.084	0.499	-0.41	14.22	-0.55
77.816	-0.187	-0.082	0.499	-0.40	14.22	-0.55
77.824	-0.187	-0.081	0.499	-0.40	14.22	-0.55
77.832	-0.186	-0.079	0.499	-0.40	14.22	-0.55
77.840	-0.186	-0.077	0.499	-0.40	14.22	-0.55
77.848	-0.186	-0.076	0.499	-0.40	14.21	-0.55
77.856	-0.186	-0.074	0.499	-0.40	14.21	-0.55
77.864	-0.185	-0.073	0.499	-0.39	14.21	-0.55
77.872	-0.185	-0.071	0.499	-0.39	14.21	-0.55
77.880	-0.185	-0.069	0.499	-0.39	14.21	-0.55
77.888	-0.185	-0.068	0.499	-0.39	14.21	-0.55
77.896	-0.184	-0.066	0.499	-0.39	14.21	-0.55
77.904	-0.184	-0.064	0.499	-0.39	14.21	-0.55
77.912	-0.184	-0.063	0.499	-0.39	14.21	-0.55
77.920	-0.184	-0.061	0.499	-0.38	14.20	-0.55
77.928	-0.183	-0.060	0.499	-0.38	14.20	-0.55
77.936	-0.183	-0.058	0.499	-0.38	14.20	-0.55
77.944	-0.183	-0.056	0.499	-0.38	14.20	-0.55
77.952	-0.183	-0.055	0.499	-0.38	14.20	-0.55
77.960	-0.183	-0.053	0.499	-0.38	14.20	-0.55
77.968	-0.183	-0.051	0.499	-0.37	14.20	-0.55
77.976	-0.182	-0.050	0.499	-0.37	14.20	-0.55
77.984	-0.182	-0.048	0.499	-0.37	14.20	-0.55
77.992	-0.182	-0.046	0.499	-0.37	14.20	-0.55
78.000	-0.182	-0.045	0.499	-0.37	14.19	-0.55
78.008	-0.182	-0.043	0.499	-0.37	14.19	-0.55
78.016	-0.182	-0.042	0.499	-0.37	14.19	-0.55
78.024	-0.181	-0.040	0.499	-0.36	14.19	-0.55
78.032	-0.181	-0.038	0.499	-0.36	14.19	-0.55
78.040	-0.181	-0.037	0.499	-0.36	14.19	-0.55
78.048	-0.181	-0.035	0.499	-0.36	14.19	-0.55
78.056	-0.181	-0.033	0.499	-0.36	14.19	-0.55
78.064	-0.181	-0.032	0.499	-0.36	14.19	-0.55
78.072	-0.181	-0.030	0.499	-0.35	14.19	-0.55
78.080	-0.180	-0.028	0.499	-0.35	14.18	-0.55
78.088	-0.180	-0.027	0.499	-0.35	14.18	-0.55
78.096	-0.180	-0.025	0.499	-0.35	14.18	-0.55
78.104	-0.180	-0.024	0.499	-0.35	14.18	-0.55
78.112	-0.180	-0.022	0.499	-0.35	14.18	-0.55
78.120	-0.180	-0.020	0.499	-0.34	14.18	-0.55
78.128	-0.180	-0.019	0.499	-0.34	14.18	-0.55
78.136	-0.180	-0.017	0.499	-0.34	14.18	-0.55
78.144	-0.180	-0.015	0.499	-0.34	14.18	-0.55
78.152	-0.180	-0.014	0.499	-0.34	14.18	-0.55
78.160	-0.180	-0.012	0.499	-0.34	14.18	-0.55
78.168	-0.180	-0.010	0.499	-0.33	14.17	-0.55
78.176	-0.180	-0.009	0.499	-0.33	14.17	-0.55
78.184	-0.180	-0.007	0.499	-0.33	14.17	-0.55
78.192	-0.179	-0.005	0.499	-0.33	14.17	-0.55
78.200	-0.179	-0.004	0.499	-0.33	14.17	-0.55
78.208	-0.179	-0.002	0.499	-0.33	14.17	-0.55
78.216	-0.179	-0.001	0.499	-0.32	14.17	-0.55
78.224	-0.179	0.001	0.499	-0.32	14.17	-0.55
78.232	-0.179	0.003	0.499	-0.32	14.17	-0.55
78.240	-0.179	0.004	0.499	-0.32	14.17	-0.55
78.248	-0.179	0.006	0.499	-0.32	14.17	-0.55
78.256	-0.179	0.008	0.499	-0.32	14.17	-0.55
78.264	-0.179	0.009	0.499	-0.31	14.16	-0.55
78.272	-0.179	0.011	0.499	-0.31	14.16	-0.55
78.280	-0.179	0.013	0.499	-0.31	14.16	-0.55
78.288	-0.179	0.014	0.499	-0.31	14.16	-0.55
78.296	-0.179	0.016	0.499	-0.31	14.16	-0.55
78.304	-0.179	0.018	0.499	-0.31	14.16	-0.55
78.312	-0.179	0.019	0.499	-0.30	14.16	-0.55
78.320	-0.180	0.021	0.499	-0.30	14.16	-0.55
78.328	-0.180	0.023	0.499	-0.30	14.16	-0.55
78.336	-0.180	0.024	0.499	-0.30	14.16	-0.55
78.344	-0.180	0.026	0.499	-0.30	14.16	-0.55
78.352	-0.180	0.027	0.499	-0.30	14.16	-0.55
78.360	-0.180	0.029	0.499	-0.29	14.16	-0.55
78.368	-0.180	0.031	0.499	-0.29	14.16	-0.55
78.376	-0.180	0.032	0.499	-0.29	14.15	-0.55
78.384	-0.180	0.034	0.499	-0.29	14.15	-0.55
78.392	-0.180	0.036	0.499	-0.29	14.15	-0.55
78.400	-0.180	0.037	0.499	-0.29	14.15	-0.55
78.408	-0.180	0.039	0.499	-0.28	14.15	-0.55
78.416	-0.180	0.041	0.499	-0.28	14.15	-0.55
78.424	-0.181	0.042	0.499	-0.28	14.15	-0.55
78.432	-0.181	0.044	0.499	-0.28	14.15	-0.55
78.440	-0.181	0.045	0.499	-0.28	14.15	-0.55
78.448	-0.181	0.047	0.499	-0.28	14.15	-0.55
78.456	-0.181	0.049	0.499	-0.27	14.15	-0.55
78.464	-0.181	0.050	0.499	-0.27	14.15	-0.55
78.472	-0.181	0.052	0.499	-0.27	14.15	-0.55
78.480	-0.181	0.054	0.499	-0.27	14.15	-0.55
78.488	-0.182	0.055	0.499	-0.27	14.15	-0.55
78.496	-0.182	0.057	0.499	-0.27	14.15	-0.55
78.504	-0.182	0.059	0.499	-0.26	14.15	-0.55
78.512	-0.182	0.060	0.499	-0.26	14.14	-0.55
78.520	-0.182	0.062	0.499	-0.26	14.14	-0.55
78.528	-0.182	0.063	0.499	-0.26	14.14	-0.55
78.536	-0.183	0.065	0.499	-0.26	14.14	-0.55
78.544	-0.183	0.067	0.499	-0.26	14.14	-0.55
78.552	-0.183	0.068	0.499	-0.25	14.14	-0.55
78.560	-0.183	0.070	0.499	-0.25	14.14	-0.55
78.568	-0.183	0.072	0.499	-0.25	14.14	-0.55
78.576	-0.184	0.073	0.499	-0.25	14.14	-0.55
78.584	-0.184	0.075	0.499	-0.25	14.14	-0.55
78.592	-0.184	0.076	0.499	-0.25	14.14	-0.55
78.600	-0.184	0.078	0.499	-0.24	14.14	-0.55
78.608	-0.185	0.080	0.499	-0.24	14.14	-0.55
78.616	-0.185	0.081	0.499	-0.24	14.14	-0.55
78.624	-0.185	0.083	0.499	-0.24	14.14	-0.55
78.632	-0.185	0.085	0.499	-0.24	14.14	-0.55
78.640	-0.186	0.086	0.499	-0.24	14.14	-0.55
78.648	-0.186	0.088	0.499	-0.23	14.14	-0.55
78.656	-0.186	0.089	0.499	-0.23	14.14	-0.55
78.664	-0.186	0.091	0.499	-0.23	14.14	-0.55
78.672	-0.187	0.093	0.499	-0.23	14.14	-0.55
78.680	-0.187	0.094	0.499	-0.23	14.14	-0.55
78.688	-0.187	0.096	0.499	-0.23	14.13	-0.55
78.696	-0.187	0.098	0.499	-0.22	14.13	-0.55
78.704	-0.188	0.099	0.499	-0.22	14.13	-0.55
78.712	-0.188	0.101	0.499	-0.22	14.13	-0.55
78.720	-0.188	0.102	0.499	-0.22	14.13	-0.55
78.728	-0.189	0.104	0.499	-0.22	14.13	-0.55
78.736	-0.189	0.106	0.499	-0.21	14.13	-0.55
78.744	-0.189	0.107	0.499	-0.21	14.13	-0.55
78.752	-0.190	0.109	0.499	-0.21	14.13	-0.55
78.760	-0.190	0.110	0.499	-0.21	14.13	-0.55
78.768	-0.190	0.112	0.499	-0.21	14.13	-0.55
78.776	-0.191	0.114	0.499	-0.21	14.13	-0.55
78.784	-0.191	0.115	0.499	-0.20	14.13	-0.55
78.792	-0.191	0.117	0.499	-0.20	14.13	-0.55
78.800	-0.192	0.118	0.499	-0.20	14.13	-0.55
78.808	-0.192	0.120	0.499	-0.20	14.13	-0.55
78.816	-0.192	0.122	0.499	-0.20	14.13	-0.55
78.824	-0.193	0.123	0.499	-0.20	14.13	-0.55
78.832	-0.193	0.125	0.499	-0.19	14.13	-0.55
78.840	-0.193	0.126	0.499	-0.19	14.13	-0.55
78.848	-0.194	0.128	0.499	-0.19	14.13	-0.55
78.856	-0.194	0.129	0.499	-0.19	14.13	-0.55
78.864	-0.195	0.131	0.499	-0.19	14.13	-0.55
78.872	-0.195	0.133	0.499	-0.19	14.13	-0.55
78.880	-0.195	0.134	0.499	-0.18	14.13	-0.55
78.888	-0.196	0.136	0.499	-0.18	14.13	-0.55
78.896	-0.196	0.137	0.499	-0.18	14.13	-0.55
78.904	-0.197	0.139	0.499	-0.18	14.13	-0.55
78.912	-0.197	0.141	0.499	-0.18	14.13	-0.55
78.920	-0.197	0.142	0.499	-0.17	14.13	-0.55
78.928	-0.198	0.144	0.499	-0.17	14.13	-0.55
78.936	-0.198	0.145	0.499	-0.17	14.13	-0.55
78.944	-0.199	0.147	0.499	-0.17	14.13	-0.55
78.952	-0.199	0.148	0.499	-0.17	14.13	-0.55
78.960	-0.200	0.150	0.499	-0.17	14.13	-0.55
78.968	-0.200	0.152	0.499	-0.16	14.13	-0.55
78.976	-0.201	0.153	0.499	-0.16	14.13	-0.55
78.984	-0.201	0.155	0.499	-0.16	14.13	-0.55
78.992	-0.202	0.156	0.499	-0.16	14.13	-0.55
79.000	-0.202	0.158	0.499	-0.16	14.13	-0.55
79.008	-0.203	0.159	0.499	-0.16	14.13	-0.55
79.016	-0.203	0.161	0.499	-0.15	14.13	-0.55
79.024	-0.203	0.162	0.499	-0.15	14.13	-0.55
79.032	-0.204	0.164	0.499	-0.15	14.13	-0.55
79.040	-0.204	0.166	0.499	-0.15	14.13	-0.55
79.048	-0.205	0.167	0.499	-0.15	14.13	-0.55
79.056	-0.206	0.169	0.499	-0.14	14.13	-0.55
79.064	-0.206	0.170	0.499	-0.14	14.13	-0.55
79.072	-0.207	0.172	0.499	-0.14	14.13	-0.55
79.080	-0.207	0.173	0.499	-0.14	14.13	-0.55
79.088	-0.208	0.175	0.499	-0.14	14.13	-0.55
79.096	-0.208	0.176	0.499	-0.14	14.13	-0.55
79.104	-0.209	0.178	0.499	-0.13	14.13	-0.55
79.112	-0.209	0.179	0.499	-0.13	14.13	-0.55
79.120	-0.210	0.181	0.499	-0.13	14.13	-0.55
79.128	-0.210	0.182	0.499	-0.13	14.13	-0.55
79.136	-0.211	0.184	0.499	-0.13	14.13	-0.55
79.144	-0.211	0.186	0.499	-0.13	14.13	-0.55
79.152	-0.212	0.187	0.499	-0.12	14.13	-0.55
79.160	-0.212	0.189	0.499	-0.12	14.13	-0.55
79.168	-0.213	0.190	0.499	-0.12	14.04	-0.55
79.176	-0.213	0.192	0.499	-0.12	13.79	-0.55
79.184	-0.213	0.193	0.499	-0.12	13.29	-0.55
79.192	-0.213	0.195	0.499	-0.11	12.46	-0.55
79.200	-0.212	0.196	0.499	-0.11	11.37	-0.55
79.208	-0.212	0.198	0.499	-0.11	10.13	-0.54
79.216	-0.211	0.199	0.499	-0.11	8.79	-0.54
79.224	-0.210	0.201	0.499	-0.11	7.47	-0.54
79.232	-0.210	0.202	0.499	-0.10	6.22	-0.54
79.240	-0.209	0.204	0.499	-0.10	5.15	-0.54
79.248	-0.208	0.205	0.499	-0.10	4.32	-0.53
79.256	-0.207	0.207	0.499	-0.09	3.70	-0.53
79.264	-0.206	0.208	0.499	-0.08	3.22	-0.54
79.272	-0.205	0.210	0.500	-0.06	2.79	-0.54
79.280	-0.204	0.211	0.500	-0.04	2.38	-0.53
79.288	-0.203	0.213	0.500	-0.03	1.99	-0.53
79.296	-0.202	0.214	0.500	-0.02	1.61	-0.53
79.304	-0.201	0.216	0.500	-0.01	1.25	-0.53
79.312	-0.200	0.217	0.501	-0.00	0.92	-0.53
79.320	-0.198	0.219	0.501	0.01	0.62	-0.53
79.328	-0.197	0.220	0.501	0.02	0.35	-0.53
79.336	-0.196	0.222	0.501	0.03	0.10	-0.53
79.344	-0.195	0.223	0.502	0.03	-0.12	-0.53
79.352	-0.194	0.224	0.502	0.04	-0.33	-0.53
79.360	-0.193	0.226	0.502	0.05	-0.52	-0.53
79.368	-0.192	0.227	0.502	0.06	-0.69	-0.53
79.376	-0.191	0.229	0.503	0.06	-0.85	-0.54
79.384	-0.189	0.230	0.503	0.07	-1.00	-0.54
79.392	-0.188	0.232	0.503	0.07	-1.13	-0.54
79.400	-0.187	0.233	0.504	0.08	-1.25	-0.54
79.408	-0.186	0.235	0.504	0.08	-1.36	-0.54
79.416	-0.185	0.236	0.505	0.09	-1.46	-0.54
79.424	-0.184	0.238	0.505	0.09	-1.55	-0.54
79.432	-0.183	0.239	0.505	0.09	-1.63	-0.54
79.440	-0.182	0.241	0.506	0.10	-1.70	-0.54
79.448	-0.181	0.242	0.506	0.10	-1.77	-0.54
79.456	-0.180	0.243	0.507	0.11	-1.83	-0.54
79.464	-0.179	0.245	0.507	0.11	-1.88	-0.54
79.472	-0.178	0.246	0.507	0.11	-1.93	-0.54
79.480	-0.177	0.248	0.508	0.11	-1.97	-0.54
79.488	-0.177	0.249	0.508	0.12	-2.01	-0.54
79.496	-0.176	0.251	0.509	0.12	-2.04	-0.54
79.504	-0.175	0.252	0.509	0.12	-2.06	-0.54
79.512	-0.174	0.253	0.510	0.13	-2.09	-0.54
79.520	-0.173	0.255	0.510	0.13	-2.11	-0.54
79.528	-0.173	0.256	0.511	0.13	-2.13	-0.54
79.536	-0.172	0.258	0.511	0.13	-2.14	-0.54
79.544	-0.171	0.259	0.512	0.13	-2.15	-0.54
79.552	-0.171	0.261	0.512	0.14	-2.16	-0.54
79.560	-0.170	0.262	0.513	0.14	-2.16	-0.54
79.568	-0.169	0.263	0.513	0.14	-2.16	-0.54
79.576	-0.169	0.265	0.514	0.14	-2.16	-0.54
79.584	-0.168	0.266	0.514	0.14	-2.16	-0.54
79.592	-0.168	0.267	0.515	0.15	-2.16	-0.54
79.600	-0.167	0.269	0.515	0.15	-2.16	-0.54
79.608	-0.167	0.270	0.516	0.15	-2.15	-0.54
79.616	-0.166	0.272	0.516	0.15	-2.14	-0.54
79.624	-0.166	0.273	0.517	0.15	-2.13	-0.54
79.632	-0.165	0.274	0.517	0.15	-2.12	-0.54
79.640	-0.165	0.276	0.518	0.16	-2.11	-0.54
79.648	-0.165	0.277	0.518	0.16	-2.10	-0.54
79.656	-0.164	0.278	0.519	0.16	-2.08	-0.54
79.664	-0.164	0.280	0.520	0.16	-2.07	-0.54
79.672	-0.164	0.281	0.520	0.16	-2.05	-0.54
