t,mode,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u0,u1,u2,m1,m2,m3,m4,pos_error
14.48,CIRCLE,0.3438926183855792,0.14373709765168477,0.500068079820635,0.2262267783593099,0.21368637913697508,-1.8558681047419717e-05,-0.0178659279875536,-0.01007385367933012,0.0010222073804510424,0.35664969005683606,0.1495702658415488,0.5,0.000437608858972873,9.170785482829036e-05,2.3966173749353495e-05,40.69124196437963,40.691287167484404,40.69146013959978,40.69141493649501,0.014027592937450215
14.64,CIRCLE,0.37795234404030026,0.1800242217619132,0.5000651818711581,0.20366893757050045,0.235218613437545,-1.7823983804393262e-05,-0.016761082029681185,-0.011824729329457169,0.0010496272017726125,0.390018700883112,0.18713355411382065,0.5,0.00043760990917561597,8.884829110695472e-05,3.336813462187342e-05,40.69123595557718,40.691298891918265,40.69146647055032,40.69140353420923,0.014005135580360362
14.8,CIRCLE,0.40820162315360764,0.2195311599521104,0.5000623949648695,0.17904819288119156,0.254375012248909,-1.7155303922841667e-05,-0.015487054569631386,-0.013457307585082671,0.0010731556170585623,0.41944931611391983,0.22785615713089347,0.5,0.00043761913376684746,8.494412260773022e-05,4.2334700676352976e-05,40.69123259624449,40.69131244461455,40.69147265951221,40.691392811142144,0.013993572384771648
14.96,CIRCLE,0.4343338801999225,0.2618588819450078,0.500059709844025,0.15261206364014307,0.2709622101625019,-1.653988218005386e-05,-0.01405670821813345,-0.01495455205864567,0.0010925475697981736,0.4446443463961985,0.27132685943054563,0.5,0.0004376357652163552,8.004308901487058e-05,5.0788125858922204e-05,40.69123179696003,40.691327589513264,40.69147856046831,40.69138276791507,0.013998281184369582
15.120000000000001,CIRCLE,0.45608402144319216,0.30657988441620293,0.5000571190219295,0.12462727228292633,0.2848127593673284,-1.5963859598810863e-05,-0.012484473154558192,-0.0163008603327819,0.0011070671892982823,0.46534937316984654,0.3171066953373336,0.5,0.0004376585351516923,7.449234048900538e-05,5.877505877350056e-05,40.69123299181208,40.691343848687595,40.691484350259,40.69137349338348,0.014023685441798793
15.280000000000001,CIRCLE,0.4732312312976454,0.35324251631346537,0.5000546181616891,0.09537679008120825,0.2957870112217385,-1.5410620653461022e-05,-0.01078631869726487,-0.017482341395969443,0.0011166094262777932,0.48135531777770024,0.364733381623073,0.5,0.0004376850881681643,6.825384932350627e-05,6.610080403310575e-05,40.69123603901419,40.69136071313205,40.69148944815396,40.6913647740361,0.014072801776566762
15.44,CIRCLE,0.48560128047907664,0.4013755592630025,0.5000522046876035,0.06515684872145365,0.30377435610108927,-1.4867328485768244e-05,-0.008979291656127947,-0.018486750440971873,0.0011214543906646532,0.49250055273471305,0.41372598562717655,0.5,0.00043771329092867953,6.132475329193889e-05,7.276313516957594e-05,40.691240616166404,40.69137785624726,40.69149352215528,40.69135628207442,0.01414693303736494
15.6,CIRCLE,0.49306835370976815,0.4504929702902786,0.5000498779505407,0.03427381229748824,0.3086942622557106,-1.4325430897234178e-05,-0.007081611063617435,-0.019303781750796542,0.0011221479976148282,0.4986725338368101,0.463589781698327,0.5,0.0004377412595843954,5.376445076631304e-05,7.866806412596024e-05,40.69124646695499,40.69139484444664,40.69149625070894,40.69134787321728,0.014245553403229643
15.76,CIRCLE,0.4955563563605825,0.5000987801641787,0.5000476383996311,0.0030409103492583475,0.3104971048234541,-1.3776167857232706e-05,-0.005112383841050018,-0.019925091029748376,0.0011193401557630352,0.499808936628439,0.513821246917302,0.5,0.0004377668328369568,4.5627858927634545e-05,8.36489551505541e-05,40.69125336524986,40.69141113730492,40.691497196970076,40.69133942491501,0.014366377488506128
15.92,CIRCLE,0.4930396964567302,0.5496920896639375,0.5000454879772005,-0.02822506484313886,0.3091646580503262,-1.3214745581528014e-05,-0.003091454408855952,-0.02034439684509998,0.0011142182504499188,0.49589828575280503,0.563913145654312,0.5,0.00043778812383360954,3.691316328319574e-05,8.767014612491889e-05,40.69126105699911,40.691426413507116,40.69149603620138,40.69133067969338,0.014505586351508606
16.080000000000002,CIRCLE,0.4855435347921217,0.5987721168797031,0.5000434275102948,-0.05920711223600672,0.30471031865433357,-1.265214467529703e-05,-0.0010392891744379637,-0.020557618074357208,0.001107946588954055,0.48698007082963457,0.613359651617161,0.5,0.00043780594209886435,2.7991319455483656e-05,9.099792527786528e-05,40.691269065403446,40.69144069850576,40.691493493522586,40.691321860420274,0.014658161257547419
16.240000000000002,CIRCLE,0.4731434938798025,0.646843257414077,0.5000414574392557,-0.08959135348337614,0.29717903000810353,-1.208633437851282e-05,0.0010234303993445794,-0.020562691832632474,0.0011013279927291784,0.47314434769033603,0.661661455667968,0.5,0.00043781915111838803,1.8850538157612166e-05,9.33921499616802e-05,40.69127745373791,40.69145360263779,40.69148915703461,40.69131300813473,0.014818256271905928
16.4,CIRCLE,0.45596486229659466,0.6934200814438799,0.5000395781668111,-0.11907012217240086,0.28664673031879606,-1.1518167879721001e-05,0.0030759112351898504,-0.020359673545352792,0.0010951270733663605,0.454530828997273,0.7083308078298833,0.5,0.000437827068987309,9.387450339619569e-06,9.474983958678723e-05,40.691286312016054,40.69146502168292,40.69148272755061,40.69130401788374,0.014979578742177986
16.56,CIRCLE,0.43418129857850385,0.7380322256379789,0.5000377892418446,-0.14734511340673132,0.27321961809737905,-1.0956965162027079e-05,0.0050974157320878314,-0.019950788087873306,0.0010902093772715172,0.43132747343004446,0.7528964425697884,0.5,0.0004378305242441887,-2.3027776476446625e-07,9.528808588921784e-05,40.691295404464306,40.69147512932884,40.6914746949971,40.69129497013256,0.015135742168809259
16.72,CIRCLE,0.40801303605821176,0.7802291416157193,0.5000360895480146,-0.17413043797400068,0.25703313374336834,-1.0401859283473336e-05,0.007067504609875904,-0.019340270999583,0.0010874935474773355,0.40376858768512147,0.7949083376216454,0.5,0.0004378289134777706,-9.710896511936316e-06,9.4680846590363e-05,40.69130467087494,40.69148325041265,40.69146493448634,40.69128635494862,0.015280557575811813
16.88,CIRCLE,0.3777246267314964,0.8195846503925255,0.5000344771373169,-0.19915543736225136,0.23825062712238798,-9.864087302485434e-06,0.008966256942717396,-0.018534463250084184,0.0010875937551380363,0.3721324604547858,0.8339422582960523,0.5,0.0004378237175233735,-1.9090926747721134e-05,9.337029364416623e-05,40.6913139558164,40.69149006349263,40.69145405569384,40.691277948017614,0.015408258079704931
17.04,CIRCLE,0.3436222323820545,0.8557012510049565,0.5000329491151126,-0.22216746375837398,0.2170616684763131,-9.343456188918433e-06,0.010774510390314084,-0.017541572265648477,0.0010910359417172066,0.3367385522773631,0.8696040413877337,0.5,0.0004378148675677709,-2.8384689245503775e-05,9.0947227525752e-05,40.69132364813979,40.691495185620006,40.69144164866014,40.691270111179925,0.015513662296677513
17.2,CIRCLE,0.30605051186025195,0.8882141346805532,0.5000315023912142,-0.24293427709012447,0.19368015010139233,-8.844357967266669e-06,0.012473977506454107,-0.01637171877741637,0.0010983206644948494,0.2979442696355604,0.901533575422196,0.5,0.0004378030766803373,-3.7321783705958735e-05,8.764991901010703e-05,40.691333377503966,40.69149869586118,40.691428302459336,40.69126298410212,0.015592294798270031
17.36,CIRCLE,0.2653891218814918,0.9167948754312996,0.5000301333876572,-0.2612464483177198,0.16834215003118122,-8.367699575854253e-06,0.014047472952808494,-0.01503678096037198,0.0011097585651121036,0.25614135587794074,0.929408437049169,0.5,0.000437788651010033,-4.5927238016073724e-05,8.34863419892334e-05,40.69134320694723,40.691500672294175,40.69141404796382,40.69125658261687,0.015640461015113162
17.52,CIRCLE,0.2220488694618183,0.9411547679530762,0.5000288384431558,-0.2769193820390238,0.1413039254512533,-7.911761747044873e-06,0.015476640310309334,-0.013550267551610675,0.001125384173794724,0.2117519354078913,0.9529471468626469,0.5,0.00043777153487374024,-6.356226893903345e-05,7.851085236260872e-05,40.69136190486232,40.69150998583356,40.69139009970018,40.691242018728936,0.015655282907492078
17.68,CIRCLE,0.17646755916769755,0.9610486989358118,0.5000276240882959,-0.2897951421541305,0.11285104974701385,-7.352334162203133e-06,0.0167356214892449,-0.011927140656070707,0.0011454104678533935,0.16522425108574015,0.9719120117703683,0.5,0.0004377302956611577,-5.943119973234002e-05,7.261475782699645e-05,40.69135724435543,40.69149420457865,40.69138211014185,40.69124514991863,0.01563407513917928
17.84,CIRCLE,0.1291055670848928,0.9762792777356042,0.5000265069725623,-0.29974416451458497,0.08328348311775356,-6.751926068672176e-06,0.017827442250605466,-0.010184003456984347,0.001169973540263205,0.11702813788756958,0.986111525210592,0.5,0.00043767023102430025,-6.511449844142465e-05,6.623388896018418e-05,40.69135940922801,40.69148433436016,40.691361520534045,40.6912365954019,0.01557363441992117
18.0,CIRCLE,0.08044118171787179,0.9866960217272689,0.5000254732384105,-0.30666625339023523,0.052891514066589845,-6.284168778106897e-06,0.018746241943575655,-0.008338088241682539,0.0011973918082167619,0.06765027852759105,0.9954023009788503,0.5,0.00043762077800927994,-7.208992299253614e-05,5.883317983679492e-05,40.69136538197393,40.69147634847282,40.69134037815162,40.691229411652735,0.01547278745784114
18.16,CIRCLE,0.0309658239342107,0.9921953605180146,0.5000245013330352,-0.3104916701494166,0.021971519060942364,-5.953582927174192e-06,0.019481569972285846,-0.0064082316719047535,0.0012271229337966,0.01758928895261939,0.9996905211369747,0.5,0.00043758688417065055,-7.802119058552539e-05,5.111623995221595e-05,40.69137305461813,40.69146946603427,40.69132230862441,40.69122589720827,0.015333288007895308
18.32,CIRCLE,-0.01882094183110739,0.9927219086379951,0.5000235694167944,-0.31118208982845735,-0.009172565983792205,-5.753235050571611e-06,0.02002479996250257,-0.004413827570167464,0.0012588589958292572,-0.03264931666481782,0.9989328833834471,0.5,0.0004375719501611322,-8.286356760049988e-05,4.2618037382937014e-05,40.691383345099844,40.69146372787724,40.69130743715817,40.69122705438078,0.015159179177898986
18.48,CIRCLE,-0.06841644090870826,0.9882693630319366,0.5000226611156771,-0.3087307089888382,-0.040232561858575565,-5.635767057109239e-06,0.020369404720952253,-0.0023750169450182453,0.0012925563106866596,-0.08255823059142851,0.9931370383185718,0.5,0.0004375720068999095,-8.726186110453787e-05,3.3901656956526884e-05,40.69139572173339,40.69145966436219,40.69129507792916,40.69123113530036,0.014956102154390903
18.64,CIRCLE,-0.11731995652453493,0.9788808647134499,0.5000217660133878,-0.30316243628440365,-0.0708992967896825,-5.571728729619159e-06,0.02051073252104086,-0.0003123128066602661,0.0013274025365521405,-0.13163347430942002,0.9823615121889715,0.5,0.0004375846492584371,-9.092345418760346e-05,2.4829412032933396e-05,40.691409669525385,40.691456500802055,40.691285008161245,40.691238176884575,0.014730654160165974
18.8,CIRCLE,-0.16503777350649596,0.9646488750926944,0.5000208785448607,-0.29453353953509537,-0.10086554790439206,-5.531171498474474e-06,0.02044610610897789,0.0017535211715601607,0.0013626499661244574,-0.17937948767444925,0.9667151158915384,0.5,0.0004376063725904679,-9.339511126009253e-05,1.551120675921393e-05,40.69142411987856,40.691453375892124,40.69127722140687,40.6912479653933,0.014489808564219034
18.96,CIRCLE,-0.21108815247051657,0.9457145581831776,0.5000199980716918,-0.28293117204845064,-0.12982930318547298,-5.482964579396975e-06,0.020175206746012826,0.0038016346062695596,0.001397342821831095,-0.22531413306513653,0.9463558462046913,0.5,0.00043763241030548894,-9.496409241918527e-05,6.060372267742111e-06,40.691438505746255,40.691449936341954,40.69127082256831,40.691259391972615,0.01424044150045609
19.12,CIRCLE,-0.2550061928916908,0.9222666080050145,0.5000191272415727,-0.26847248029512405,-0.1574972512119655,-5.4111674988136e-06,0.01969988857816898,0.005811409170782703,0.0014306041055840324,-0.26897356399238515,0.9214892903422747,0.5,0.0004376596193978397,-9.592699519923582e-05,-3.5386996220332996e-06,40.6914526395013,40.69144596508546,40.69126503516062,40.69127170957646,0.013988997250149456
19.28,CIRCLE,-0.2963485186414674,0.8945395764953855,0.5000182717225451,-0.25130340252252115,-0.18358751166219114,-5.295945615234386e-06,0.019023296993930416,0.007762568780944472,0.0014616927350589951,-0.309916909005481,0.8923665499408536,0.5,0.0004376835408498834,-9.576305445080239e-05,-1.303385586572296e-05,40.691465108336644,40.69144052490674,40.69125990419399,40.6912844876239,0.013741309811397298
19.44,CIRCLE,-0.33469775167775423,0.8628118799139044,0.5000174404431398,-0.23159723427882317,-0.20783150334303646,-5.120284925965139e-06,0.018151047056696193,0.009635445111137807,0.0014899541543609792,-0.3477307235970236,0.8592817054439181,0.5,0.00043769936667687213,-9.384076105195126e-05,-2.2502618551242977e-05,40.691474652388,40.69143220972549,40.6912552146908,40.6912976573533,0.013502621708618816
19.6,CIRCLE,-0.36966672466007017,0.8274032427446598,0.5000166424058017,-0.20955288777672615,-0.22997873161665325,-4.895227005070853e-06,0.017092326945741265,0.011411111305477777,0.001514788025632268,-0.38203316515152247,0.8225688464875516,0.5,0.00043770657253785767,-9.093094652534413e-05,-3.161028158666133e-05,40.691481602527666,40.69142198171019,40.69125047493793,40.6913100957554,0.013277820399788667
19.76,CIRCLE,-0.4009023936738667,0.7886713742887532,0.5000158828605691,-0.18539290574276351,-0.24980094159014488,-4.647004722166263e-06,0.01585854074703497,0.013071650985478014,0.0015358733992280825,-0.41247784877916144,0.7825986982746298,0.5,0.00043770778414425714,-8.693952712919822e-05,-4.0417374644175007e-05,40.6914863298286,40.69141009776753,40.69124611929541,40.691322351356476,0.013071679583453065
19.92,CIRCLE,-0.42808940106051957,0.7470081591771972,0.500015163308516,-0.1593611570955984,-0.2670946122335486,-4.398513745981104e-06,0.014462906791742784,0.014600340226981309,0.0015529275075819406,-0.4387573450986483,0.7397748780043181,0.5,0.0004377059193029316,-8.22137244290836e-05,-4.896096123594714e-05,40.69148964421127,40.6913972979117,40.69124223287551,40.691334579175084,0.012888972668622536
20.080000000000002,CIRCLE,-0.4509532529919288,0.7028354939153232,0.5000144817445334,-0.13172038653822657,-0.2816830599542571,-4.170052558459753e-06,0.012920242919168306,0.01598171635393158,0.0015659136032536906,-0.46060628464866976,0.6945298191592965,0.5,0.00043770427792428295,-7.656938744606836e-05,-5.688853156470881e-05,40.69149154569333,40.691384247036474,40.691239827903075,40.69134712655993,0.012734420404551899
20.240000000000002,CIRCLE,-0.46926309534836413,0.6566008318810447,0.5000138339269888,-0.10274962990341754,-0.29341806098770495,-3.971886214366793e-06,0.011246764303834766,0.017201808653727904,0.0015749264587597166,-0.4778040375796958,0.6473204048071436,0.5,0.00043770512224509836,-7.014637994936699e-05,-6.419075787817623e-05,40.69149250434695,40.691371432807344,40.69123912824358,40.69136019978318,0.012612462576772114
20.400000000000002,CIRCLE,-0.48283405192140166,0.6087725002576327,0.5000132139652768,-0.07274141047589268,-0.3021811430921378,-3.8122820112542238e-06,0.009459878667487206,0.01824826858139707,0.0015797662047008798,-0.4901769415667099,0.5986233540106313,0.5,0.0004377108121181085,-6.318763685660665e-05,-7.097427906613046e-05,40.69149321178198,40.691359345700285,40.69124016616836,40.69137403225006,0.012526905942613164
20.56,CIRCLE,-0.49152909316871657,0.5598348335006733,0.5000126181959158,-0.041998668548038166,-0.30788469020424214,-3.669763480234832e-06,0.007578079069933716,0.01911054782053117,0.0015808155678770166,-0.4976000554454666,0.548930407934827,0.5,0.0004377186128465346,-5.532245812588815e-05,-7.669263591003693e-05,40.69149238362975,40.691347732034835,40.69124338718207,40.691388038776985,0.012480514376646254
20.72,CIRCLE,-0.4952604117782346,0.5102831710735949,0.5000120419896612,-0.010831735528426848,-0.31047254947254616,-3.5568133736212916e-06,0.005620739613088394,0.019780040284422342,0.0015786785311859473,-0.49999842086412705,0.49874336426149896,0.5,0.00043773133053084126,-4.7292408090138065e-05,-8.198243765143904e-05,40.69149174997484,40.69133712117351,40.69124792196713,40.691402550768466,0.012474614878544751
20.88,CIRCLE,-0.4939903005189043,0.46061878529975253,0.5000114835080672,0.02044477029382301,-0.30992031135982057,-3.4483576302098365e-06,0.0036075804291877405,0.0202498120738293,0.0015742736418269889,-0.4973478192101481,0.4485690100531805,0.5,0.00043774532038625335,-3.862910615097157e-05,-8.63614825440585e-05,40.69148985534449,40.691326967134415,40.691254107964184,40.69141699617426,0.01250880278547507
21.04,CIRCLE,-0.4877315523234746,0.4113438157980685,0.5000109414092824,0.051515055525864634,-0.3062352710064302,-3.3477670457403226e-06,0.0015590729305531847,0.020515195869224657,0.0015683863489832275,-0.48967501616901016,0.3989140042346141,0.5,0.0004377612717509594,-2.9838998724976548e-05,-8.998582322583505e-05,40.691487430242105,40.69131770608679,40.69126142612321,40.691431150278525,0.012580834111310977
21.2,CIRCLE,-0.47654732540105055,0.36295618853098477,0.5000104158779743,0.0820654188935766,-0.29945637129215447,-3.2412127455228425e-06,-0.0005042099321972567,0.02057344829927451,0.0015619346322430724,-0.47705749144523435,0.3502797613681432,0.5,0.00043777685650007986,-2.074954521798277e-05,-9.258917660138664e-05,40.69148370375608,40.69130906936115,40.691269933207145,40.691444567602076,0.012686693166384199
21.36,CIRCLE,-0.4605505147818578,0.3159446184937142,0.5000099085484567,0.11178734983483651,-0.2896535097255613,-3.121427289894224e-06,-0.0025615865471186705,0.02042397539095901,0.0015557324533608896,-0.45962265637495775,0.3031573883864891,0.5,0.0004377904373726886,-1.1447531066477619e-05,-9.430509633309389e-05,40.69147863256581,40.69130076173856,40.69127917030925,40.6914570411365,0.012820853061232382
21.52,CIRCLE,-0.43990261597588337,0.2707837222966088,0.5000094221118523,0.14038069146670887,-0.2769268228848234,-2.983677469978485e-06,-0.0045924558794793735,0.020068273503546945,0.0015505864048386872,-0.43754656733058706,0.2580227254116204,0.5,0.00043780051812060985,-1.9913392302247637e-06,-9.506643950572629e-05,40.69147197892424,40.69129267211161,40.691288916204776,40.69146822301741,0.012976675055416838
21.68,CIRCLE,-0.4148120963212452,0.22792927627076245,0.5000089592045928,0.16755667977262528,-0.2614056442744485,-2.8297372040199773e-06,-0.006576500118457118,0.01950994879918369,0.00154735587585964,-0.4110521479095317,0.21533154073736854,0.5,0.00043780660733408456,7.446117427379164e-06,-9.489262816484367e-05,40.69146384884525,40.691284869861846,40.69129891414066,40.691477893124066,0.01314687160108554
21.84,CIRCLE,-0.38553229046322285,0.18781366643716846,0.5000085228798555,0.19304083347455075,-0.2432472063366821,-2.656558566017193e-06,-0.008493847524012263,0.01875459533395679,0.001546853689548571,-0.3804069378592852,0.17551492849666883,0.5,0.0004378073463254596,1.679504970457141e-05,-9.371797692574765e-05,40.6914540378113,40.69127727436233,40.6913089518591,40.69148571530807,0.013323973389468191
22.0,CIRCLE,-0.35235884926266847,0.15084156784677788,0.5000081153115494,0.2165757440502416,-0.22263510548215942,-2.473664843064491e-06,-0.0103253063418796,0.017809892530061294,0.001549668741834153,-0.345920391470145,0.1389749554876537,0.5,0.00043780351097121376,2.604807056931155e-05,-9.16839013529239e-05,40.691442805151695,40.69126987821547,40.691319008029666,40.69149193496588,0.013500751589674802
22.16,CIRCLE,-0.31562674831865034,0.1173859008848234,0.5000077378192683,0.23792370893423442,-0.199777454331648,-2.28222744786075e-06,-0.0120525317722847,0.016685341324662928,0.0015562058164463365,-0.3079407527162946,0.10608060111677431,0.5,0.00043779475340861927,3.5038104837026036e-05,-8.866542638702869e-05,40.69143013721623,40.691262903489175,40.69132898959623,40.691496223323284,0.013670566598306351
22.32,CIRCLE,-0.2757069111994896,0.08778410177461893,0.5000073912298008,0.2568690718504619,-0.174904839167282,-2.0889932558650604e-06,-0.013658183866077244,0.015392316834958213,0.0015667670005602584,-0.2668515386999838,0.07716403145729067,0.5,0.0004377816958538103,4.370189467059189e-05,-8.473444251468591e-05,40.691416256889866,40.69125643747424,40.69133886453768,40.691498683953306,0.013827637913985101
22.48,CIRCLE,-0.23300246291536192,0.06233473667478695,0.5000070751160723,0.2732204465603554,-0.14826811680730984,-1.9000481854853111e-06,-0.015126073375578772,0.013943858004269212,0.001581478894154612,-0.2230676669088534,0.05251724504754285,0.5,0.00043776513690257316,5.1826585641219264e-05,-7.979762333828105e-05,40.69140139937881,40.69125089140175,40.69134864261584,40.691499150592904,0.013967224620489676
22.64,CIRCLE,-0.18794466261643972,0.04129448996874742,0.5000067887000033,0.2868126215949223,-0.12013594727004437,-1.7191019157734038e-06,-0.016441442917108667,0.012354622527755144,0.0015999211595669712,-0.17703126539323463,0.03238912429962654,0.5,0.00043774558778341647,5.9466499953499054e-05,-7.415425222366128e-05,40.691385874105535,40.691246010209525,40.69135817122681,40.69149803512282,0.01408573117515257
22.8,CIRCLE,-0.14098853878175938,0.02487558232534816,0.5000065293152752,0.2975083641061633,-0.09079199683005873,-1.5585413797903299e-06,-0.017591078232221957,0.01064072274205717,0.0016216444926187392,-0.12920720817211792,0.016982922293251657,0.5,0.00043772534856752047,6.663323059634776e-05,-6.784340328352343e-05,40.691370059758036,40.691242098887045,40.691367777225864,40.691495738096854,0.014180757241695036
22.96,CIRCLE,-0.09260827995288953,0.013243634531783467,0.5000062936856686,0.3051997310885207,-0.06053218571584437,-1.4178080172178208e-06,-0.01856333726324163,0.008819450105905055,0.00164636102456363,-0.08007842095109108,0.006454210333043331,0.5,0.0004377048623833578,7.308768071691453e-05,-6.076375251455856e-05,40.69135415422897,40.69123954643632,40.691377398649365,40.69149200644202,0.014251094244508636
23.12,CIRCLE,-0.043292446586802286,0.006515984448347767,0.5000060786197974,0.30980910472964934,-0.02966176281115275,-1.2987311456427656e-06,-0.019348356177309012,0.006909168357218046,0.0016736118709673657,-0.030141004554972404,0.000909306994793635,0.5,0.0004376849510273832,7.880093764277323e-05,-5.314442362592666e-05,40.69133852690464,40.691238290088585,40.69138691819578,40.691487155011835,0.014296688306541223
23.28,CIRCLE,0.0064609599697025965,0.004760488278304249,0.5000058811644247,0.31128999130253426,0.0015077854665537758,-1.1939119600619305e-06,-0.019938245509568422,0.0049292224871616075,0.0017026963535719253,0.02010077468147638,0.0004042045240927883,0.5,0.00043766497031491705,8.394300642519914e-05,-4.516930319677052e-05,40.69132309207486,40.69123789730131,40.69139622397267,40.691481418746214,0.014318581916754964
23.44,CIRCLE,0.05614953390491418,0.007994830656050342,0.5000056972368564,0.30962751125672683,0.03266189555200898,-1.1250524188100678e-06,-0.020326864924332628,0.0028994491375202926,0.0017327988149914023,0.07013957697786619,0.004944003428535404,0.5,0.00043764909043555626,8.761764002107001e-05,-3.608191890280005e-05,40.69130862115524,40.6912405662885,40.69140582376364,40.691473878630376,0.01431882971522836
23.6,CIRCLE,0.10527151599077655,0.016186311731165446,0.500005522790846,0.3048383600163826,0.06348592554027938,-1.0685736310397758e-06,-0.020510380717424163,0.0008404690140710524,0.0017641801061902534,0.11947011220805505,0.014482860972967582,0.5,0.0004376344517587706,9.085092551163403e-05,-2.7168500133330307e-05,40.69129492088212,40.69124367780215,40.69141503364511,40.69146627672508,0.014300416411004917
23.76,CIRCLE,0.15333087718647045,0.02925218709230483,0.5000053558323201,0.2969710491250196,0.09366877954444364,-1.029274817520468e-06,-0.020486963606595188,-0.00122690810254335,0.0017960641179576042,0.1675942423026835,0.028924454097870422,0.5,0.00043762217988082115,9.314655699256373e-05,-1.790903830043952e-05,40.69128214153989,40.69124836292578,40.6914240486076,40.691457827221704,0.014267130827148946
23.92,CIRCLE,0.1998423385833274,0.04706051014732618,0.5000051933141154,0.2861050992940338,0.12290573197987252,-1.0090466258908212e-06,-0.02025676216336721,-0.0032818812399038285,0.0018275623682803641,0.2140260114304749,0.04812295208634215,0.5,0.0004376132037893536,9.446043037192493e-05,-8.394107066151194e-06,40.691270552620594,40.69125472031856,40.691432884124616,40.69144871642665,0.014223409762753823
24.080000000000002,CIRCLE,0.24433625814963192,0.06943144550273027,0.5000050326181772,0.2723502641461946,0.15090153259081182,-1.0028725002953396e-06,-0.019822101834371136,-0.005303708239207004,0.0018578259103937487,0.258296553163722,0.07188448915772683,0.5,0.0004376073027473281,9.49079536613023e-05,1.1438423565486892e-06,40.69126023064766,40.6912623880728,40.69144139596195,40.69143923853681,0.014174176709107079
24.240000000000002,CIRCLE,0.28636337104292914,0.09613908284526743,0.5000048713621095,0.255845459027236,0.17737346718916333,-1.0134437755018916e-06,-0.01918732781947547,-0.00727199103193344,0.0018861954277869894,0.2999588250755437,0.09996912211768033,0.5,0.00043760542409212224,9.425407553382165e-05,1.0708313846055108e-05,40.69125153928151,40.69127173645765,40.69144951105349,40.69142931387735,0.014124644948151091
24.400000000000002,CIRCLE,0.32549932633457623,0.1269137128492047,0.5000047072510213,0.23675738755934778,0.20205416531484321,-1.035077746122739e-06,-0.018358852929507383,-0.009166843352889443,0.0019119624956260484,0.338592122959135,0.1320932532964012,0.5,0.0004376072097272563,9.277390939152263e-05,2.0116209873989805e-05,40.69124433682282,40.691282278429696,40.69145726125302,40.691419319646144,0.014080091791405834
24.560000000000002,CIRCLE,0.3613489738786809,0.1614445535790601,0.5000045390644363,0.2152788235058685,0.2246944022816227,-1.0640375900570814e-06,-0.017345050223729945,-0.010969179367177081,0.0019344605643787443,0.3738063290845538,0.1679324943082653,0.5,0.0004376123782011044,9.033169823111618e-05,2.9316944134868527e-05,40.6912387558372,40.691294051142634,40.69146442766008,40.69140913235464,0.014045607649157571
