t,mode,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u0,u1,u2,m1,m2,m3,m4,pos_error
25.36,HOVER,0.003595454081892254,-6.9960427814384e-14,0.49834274181994387,0.02731773033648586,1.809213632534031e-13,2.0732280220400975e-05,-2.1660198034656207e-15,-0.003883911237328859,-1.5579707734288897e-12,0.0,0.0,0.5,0.0004099004870842408,3.901050597695196e-15,0.00016201091860698294,40.68694851559813,40.68725408780194,40.68725408780194,40.68694851559813,0.003959014363494863
25.52,HOVER,0.0073027268855827355,-4.0555836933448126e-14,0.49834521208565435,0.020352771491065857,1.8378467059802233e-13,1.2420324039854646e-05,7.098326819025961e-15,-0.004206745299427556,-1.5711732368406937e-12,0.0,0.0,0.5,0.0004103658805324564,-5.201132130532699e-16,0.00014590313918350347,40.687035085572276,40.68731027655424,40.68731027655424,40.687035085572276,0.007487866385485076
25.68,HOVER,0.009878092770101926,-1.2032067660456752e-14,0.49834669673157916,0.013279184829927031,1.727257519775408e-13,7.639044103795217e-06,1.57562623440674e-14,-0.0041976047970482796,-1.5838288521132468e-12,0.0,0.0,0.5,0.0004106235202258106,-4.183252393909657e-15,0.0001233573911085752,40.68709586286767,40.687328529839625,40.687328529839625,40.68709586286767,0.010015494419753374
25.84,HOVER,0.011351813027150362,1.3558071310559468e-14,0.49834770413858026,0.006578917675558503,1.5017196538592618e-13,5.734627868559475e-06,2.1224645981635656e-14,-0.003915288757526163,-1.5938912148432016e-12,0.0,0.0,0.5,0.00041066035461283706,-3.344472554401507e-15,9.605371265765682e-05,40.68712726133487,40.68730843026417,40.68730843026417,40.68712726133487,0.011471431498162968
26.0,HOVER,0.011820948965952252,3.4824208412998386e-14,0.4983485981027925,0.0006251260994931346,1.2066950761156998e-13,5.6739158986939485e-06,2.4284052796792644e-14,-0.003426251479489163,-1.6036634539061573e-12,0.0,0.0,0.5,0.0004105252586626576,-3.570337452735958e-15,6.763049112910268e-05,40.68713334591531,40.6872609052082,40.6872609052082,40.68713334591531,0.01193574307203989
26.16,HOVER,0.011431266467323812,5.0922356552277075e-14,0.4983495762325284,-0.004323824360176042,8.683050191651946e-14,6.452738849272493e-06,2.5629469187223364e-14,-0.002799121039517568,-1.6172936981657207e-12,0.0,0.0,0.5,0.00041029039850662863,-4.303630305796977e-15,4.0110734681300395e-05,40.68712327721495,40.687198930915926,40.687198930915926,40.68712327721495,0.011549794442291905
26.32,HOVER,0.010359095078338302,6.141468546978819e-14,0.4983506870464304,-0.008120671513239244,5.1427286953485256e-14,7.226747857785978e-06,2.484334326258515e-14,-0.0020988411149268685,-1.6322077856666013e-12,0.0,0.0,0.5,0.0004100350548883089,-3.6924706604030895e-15,1.4451492116894474e-05,40.68710831230205,40.68713556956552,40.68713556956552,40.68710831230205,0.010489570251486254
26.48,HOVER,0.008794473230661166,6.632849492319873e-14,0.4983518791269969,-0.010719153294689787,1.7171346899749563e-14,7.5128543035991255e-06,2.291751363718632e-14,-0.0013841636917869705,-1.646330270251982e-12,0.0,0.0,0.5,0.0004098171067632911,-4.01965870556809e-15,-7.649239386606723e-06,40.68709572700297,40.68708129961154,40.68708129961154,40.68709572700297,0.008947572956776844
26.64,HOVER,0.006926298530930385,6.601452943367183e-14,0.4983530551408397,-0.012159686794819081,-1.4197803090129656e-14,7.151683080086696e-06,1.9822523549512528e-14,-0.0007044633968557248,-1.6605069900591817e-12,0.0,0.0,0.5,0.000409668356560611,-4.257386250731412e-15,-2.5219070589683167e-05,40.687089481968925,40.68704191574905,40.68704191574905,40.687089481968925,0.007119412806452712
26.8,HOVER,0.004930148974372903,6.110216992045035e-14,0.49835411709373506,-0.012551450622708616,-4.0931087411433834e-14,6.228681673273915e-06,1.5582656152963585e-14,-9.806336779548626e-05,-1.6770980562584918e-12,0.0,0.0,0.5,0.00040959549902712004,-3.0346292665660935e-15,-3.831868121901509e-05,40.687090661226286,40.68701838755505,40.68701838755505,40.687090661226286,0.005197624404537645
26.96,HOVER,0.00295914738549086,5.2513759138564743e-14,0.49835499265880534,-0.012052785465998283,-6.123366554592784e-14,4.9428102171259085e-06,1.0904420754949336e-14,0.0004085534164974874,-1.6936809426934685e-12,0.0,0.0,0.5,0.0004095894808563121,-3.992226415157853e-15,-4.7051439958092073e-05,40.68709797371398,40.687009229002676,40.687009229002676,40.68709797371398,0.003385646526387791
27.12,HOVER,0.0011379202796787445,4.125423872483907e-14,0.49835565244192065,-0.010852640047594847,-7.568894134606032e-14,3.5808644686489574e-06,6.65562101167814e-15,0.0007991452546236207,-1.708537934415476e-12,0.0,0.0,0.5,0.00040962541504420413,-2.7484587489133985e-15,-5.0039328596479155e-05,40.68710630285232,40.68701192262136,40.68701192262136,40.68710630285232,0.0019996853389135194
27.28,HOVER,-0.00044065044721545423,2.8320373085178302e-14,0.4983561060927622,-0.009153213157333012,-8.319496622486759e-14,2.3727943210222063e-06,1.3116518310281542e-15,0.0010687259220068135,-1.7224883238021321e-12,0.0,0.0,0.5,0.00040967809528396346,4.551962692858015e-16,-4.9699364866122057e-05,40.687114062037324,40.687020323019105,40.687020323019105,40.687114062037324,0.0017019283166116942
