t,mode,dist_enabled,px,py,pz,vx,vy,vz,roll,pitch,yaw,ref_px,ref_py,ref_pz,u_lqr_0,u_lqr_1,u_lqr_2,du_dist_0,du_dist_1,du_dist_2,u_total_0,u_total_1,u_total_2,m1,m2,m3,m4,d_fx_raw,d_fy_raw,d_fz_raw,d_fx_filt,d_fy_filt,d_fz_filt,pos_error
29.52,HOVER,True,0.013401226032143337,2.5811055813726915e-10,0.5000039841946478,0.012581172053792408,7.588836110175761e-11,-2.3906650965428636e-08,-3.5643283578136804e-12,-0.0014325032210189105,5.782720782630213e-13,0.0,0.0,0.5,0.0004096956867268468,3.4229525110530405e-12,-0.19993532073026313,0.0,-3.428319687405504e-12,0.2,0.0004096956867268468,-5.367176352463315e-15,6.467926973688365e-05,40.687008894136234,40.687130887068335,40.687130887068314,40.68700889413622,-0.12880679441073506,8.631158013629048e-13,-3.0,-0.13748133334368906,8.28034577715258e-13,-2.9999999999999956,0.01340122662439537
29.6,HOVER,True,0.014334083814112284,2.642832598874526e-10,0.5000039408314324,0.011246736378537434,7.77082185124525e-11,-7.605728281574815e-07,-3.648675213699096e-12,-0.0016573774769640416,5.746313072850456e-13,0.0,0.0,0.5,0.00040974668457652644,3.4815015467691292e-12,-0.19993300571363615,0.0,-3.486890013785229e-12,0.2,0.00040974668457652644,-5.38846701609975e-15,6.699428636386395e-05,40.68701453269153,40.687140892025226,40.687140892025205,40.68701453269151,-0.12468632982129245,8.819469254827514e-13,-3.0,-0.13317305481805242,8.459270414923558e-13,-2.9999999999999956,0.014334084355833413
29.68,HOVER,True,0.015151635343104907,2.7060392857085504e-10,0.500003841207922,0.009763550269283078,7.95706167876068e-11,-1.4447580577006037e-06,-3.734527499415662e-12,-0.0018418887625278504,5.714032665393133e-13,0.0,0.0,0.5,0.0004098017710520664,3.5411268612014255e-12,-0.19993173902116412,0.0,-3.5468834063177045e-12,0.2,0.0004098017710520664,-5.756545116279009e-15,6.826097883588789e-05,40.687021786969794,40.687150535438825,40.6871505354388,40.68702178696978,-0.12065726808285587,9.012754016212448e-13,-3.0,-0.12895853203052696,8.642967885300519e-13,-2.9999999999999956,0.015151635830012024
29.76,HOVER,True,0.015843857022531764,2.770760080284038e-10,0.5000036917392087,0.008165101414520193,8.147633006335053e-11,-2.0373424448271863e-06,-3.822575189104808e-12,-0.0019858220490592796,5.679807080243971e-13,0.0,0.0,0.5,0.0004098563271007647,3.602646321739016e-12,-0.1999316216166691,0.0,-3.608564495549286e-12,0.2,0.0004098563271007647,-5.918173810270119e-15,6.837838333090263e-05,40.68703004374239,40.68715901365051,40.687159013650486,40.687030043742375,-0.11671840749322755,9.211118433647477e-13,-3.0,-0.12483657814410386,8.831541254030054e-13,-2.9999999999999956,0.01584385745263342
29.84,HOVER,True,0.016403384192918546,2.8370303222066615e-10,0.500003501531239,0.00648446080604838,8.34266211724856e-11,-2.5079913293734045e-06,-3.9129906798486196e-12,-0.0020896006695832236,5.641346859768605e-13,0.0,0.0,0.5,0.0004099061492124704,3.668015382771828e-12,-0.19993255615126776,0.0,-3.672059874135107e-12,0.2,0.0004099061492124704,-4.044491363279011e-15,6.744384873225151e-05,40.68703856649325,40.687165773755986,40.687165773755986,40.68703856649325,-0.11286853984231605,9.414663448130498e-13,-3.0,-0.12080599906641871,9.025091937147603e-13,-2.9999999999999956,0.016403384566643895
29.92,HOVER,True,0.016825450621306345,2.904886373554622e-10,0.5000032813818921,0.004753801203479454,8.542271317352637e-11,-2.8400583446440997e-06,-4.005417168097456e-12,-0.0021542439278537523,5.601490791451436e-13,0.0,0.0,0.5,0.0004099480949371662,3.731234811121183e-12,-0.19993434682654695,0.0,-3.737479351086264e-12,0.2,0.0004099480949371662,-6.244539965080596e-15,6.565317345305632e-05,40.68704668860178,40.68717051843418,40.68717051843416,40.68704668860176,-0.10910645067156492,9.623509451244732e-13,-3.0,-0.11686559379196093,9.22372573644728e-13,-2.9999999999999956,0.01682545094128194
30.0,HOVER,True,0.017107791534179375,2.97436550115724e-10,0.5000030427106079,0.0030039536937373117,8.74657599672273e-11,-3.0279301925419674e-06,-4.100424296027727e-12,-0.00218130227842948,5.564582258398443e-13,0.0,0.0,0.5,0.00040997997016447896,3.7986776616319495e-12,-0.19993698778505095,0.0,-3.804972289663184e-12,0.2,0.00040997997016447896,-6.2946280312342635e-15,6.301221494905973e-05,40.68705406802403,40.68717291668901,40.68717291668899,40.68705406802402,-0.10543091966752424,9.837773968257998e-13,-3.0,-0.1130141547449473,9.427554524819345e-13,-2.9999999999999956,0.01710779180476041
30.080000000000002,HOVER,True,0.017250515362397485,3.045506045777001e-10,0.5000027972758597,0.0012640486870960524,8.955716416657142e-11,-3.0687109701368353e-06,-4.198347781071382e-12,-0.002172717562469342,5.515915518334905e-13,0.0,0.0,0.5,0.00040999971400428373,3.870505405039336e-12,-0.1999405989258338,0.0,-3.874644479004028e-12,0.2,0.00040999971400428373,-4.139073964692073e-15,5.940107416621543e-05,40.68706050174464,40.68717253936097,40.68717253936097,40.68706050174464,-0.10184072131090564,1.0057574261252345e-12,-3.0,-0.10925046819974635,9.636691941121038e-13,-2.9999999999999956,0.017250515589195124
30.16,HOVER,True,0.017255951597278073,3.118347618684411e-10,0.5000025563341616,-0.0004387711595382637,9.169854766551577e-11,-2.9736544290925093e-06,-4.298413621331004e-12,-0.0021308443579738305,5.428513247463499e-13,0.0,0.0,0.5,0.0004100067094036986,3.9398384829364355e-12,-0.1999450951377555,0.0,-3.9461287232940744e-12,0.2,0.0004100067094036986,-6.290240357638913e-15,5.490486224452029e-05,40.68706581485865,40.687169372075026,40.68716937207501,40.68706581485863,-0.09833462534477436,1.0283040841089534e-12,-3.0,-0.10557331476515959,9.851254074132464e-13,-2.9999999999999956,0.017255951786628525
30.240000000000002,HOVER,True,0.017128474785294837,3.192930776556539e-10,0.5000023289720659,-0.002079657815959604,9.389093855137446e-11,-2.7739562463824116e-06,-4.401241471658983e-12,-0.002058499099016652,5.347764988457176e-13,0.0,0.0,0.5,0.0004100026546546642,4.013742406199702e-12,-0.19994983336903394,0.0,-4.019576913426038e-12,0.2,0.0004100026546546642,-5.83450722633582e-15,5.016663096607532e-05,40.68706966140349,40.687164281742135,40.68716428174212,40.68706966140348,-0.09491139704102967,1.0514316423766736e-12,-3.0,-0.10198146980796474,1.0071369151143751e-12,-2.9999999999999956,0.017128474943630914
30.32,HOVER,True,0.016874303442128355,3.2692971597399726e-10,0.5000021224194808,-0.003636360384584803,9.613581517929374e-11,-2.490317440000529e-06,-4.5063167978789545e-12,-0.0019587765933662803,5.259842519306703e-13,0.0,0.0,0.5,0.0004099883968607677,4.088299796813251e-12,-0.199954953010037,0.0,-4.0952111967602354e-12,0.2,0.0004099883968607677,-6.9113999469845266e-15,4.5046989963021256e-05,40.68707230275662,40.6871572668326,40.68715726683258,40.687072302756604,-0.09156979775543138,1.0751534603893714e-12,-3.0,-0.09847370385470959,1.0297165331172726e-12,-2.9999999999999956,0.016874303575605407
30.400000000000002,HOVER,True,0.016501283986031755,3.347489473086107e-10,0.5000019422226026,-0.005089350156084503,9.843452473335713e-11,-2.144293439838947e-06,-4.614617119297461e-12,-0.001834870471197774,5.17396216243319e-13,0.0,0.0,0.5,0.0004099650868115774,4.1675476781463275e-12,-0.19996046347643498,0.0,-4.173113186941821e-12,0.2,0.0004099650868115774,-5.565508795493215e-15,3.9536523565031345e-05,40.687073924299035,40.68714849496834,40.68714849496832,40.687073924299014,-0.08830858600528593,1.0994828893612934e-12,-3.0,-0.09504878319969359,1.0528775618030745e-12,-2.9999999999999956,0.01650128410033282
30.48,HOVER,True,0.016018669637924435,3.4275517484844694e-10,0.5000017918628549,-0.006421887367176511,1.0078874923856826e-10,-1.762718864487254e-06,-4.725387920118008e-12,-0.0016901647875544096,5.08306602181598e-13,0.0,0.0,0.5,0.00040993470989607854,4.244616192604487e-12,-0.19996623337165906,0.0,-4.253477384415273e-12,0.2,0.00040993470989607854,-8.861191810786234e-15,3.376662834095323e-05,40.687074706623335,40.687138394571804,40.68713839457179,40.687074706623314,-0.08512651798532186,1.1244345383460332e-12,-3.0,-0.0917054705803525,1.076633355763312e-12,-2.9999999999999956,0.016018669738144135
30.560000000000002,HOVER,True,0.015436890938928952,3.509528910917243e-10,0.5000016726984098,-0.007620138697569966,1.0319924921428407e-10,-1.3731910827766876e-06,-4.837324138998508e-12,-0.001528255553089864,4.955360695531944e-13,0.0,0.0,0.5,0.00040989964725394844,4.321460744474371e-12,-0.19997166029409563,0.0,-4.336170163623965e-12,0.2,0.00040989964725394844,-1.470941914959358e-14,2.8339705904378842e-05,40.68707444683381,40.68712789894965,40.68712789894962,40.687074446833776,-0.08202234796335668,1.1500270808818172e-12,-3.0,-0.08844252574494448,1.1009988016453925e-12,-2.9999999999999956,0.015436891029553422
30.64,HOVER,True,0.014767318278088856,3.593466261822346e-10,0.5000015841906553,-0.008673240270927168,1.0566666682363776e-10,-9.94128999226296e-07,-4.951987914217208e-12,-0.001352621685493195,4.743285211802811e-13,0.0,0.0,0.5,0.0004098616329053577,4.401370753100651e-12,-0.1999773211468284,0.0,-4.420753905262553e-12,0.2,0.0004098616329053577,-1.9383152161901624e-14,2.2678853171614888e-05,40.68707395493899,40.687116730001335,40.6871167300013,40.68707395493896,-0.07899482929202457,1.1762743602092718e-12,-3.0,-0.08525870605748992,1.1259893494877886e-12,-2.9999999999999956,0.014767318363062313
30.72,HOVER,True,0.014022031385063154,3.6794101906482265e-10,0.500001524363269,-0.009573171490019225,1.0819262927756055e-10,-6.496690416906632e-07,-5.0710522585614696e-12,-0.0011667037892410448,4.450343987912259e-13,0.0,0.0,0.5,0.0004098232267870753,4.495688576397419e-12,-0.19998332729495727,0.0,-4.5067597291795355e-12,0.2,0.0004098232267870753,-1.1071152782116704e-14,1.6672705042741764e-05,40.68707372859125,40.68710517533118,40.68710517533116,40.68707372859124,-0.07604271537434812,1.2031885115421208e-12,-3.0,-0.08215276732746331,1.1516193494608862e-12,-2.9999999999999956,0.01402203146792146
30.8,HOVER,True,0.013213596673522211,3.7674093211291525e-10,0.5000014886030859,-0.010314662079616784,1.1078060467438862e-10,-3.670827442434754e-07,-5.196658395007062e-12,-0.0009738269467119627,4.197202275254379e-13,0.0,0.0,0.5,0.0004097877565850605,4.598118942494839e-12,-0.1999895903688576,0.0,-4.594652533118571e-12,0.2,0.0004097877565850605,3.466409376267662e-15,1.0409631142405118e-05,40.687074194833976,40.68709382865838,40.68709382865838,40.687074194833976,-0.07316476036825413,1.2307780320658394e-12,-3.0,-0.0791234645797685,1.1779012993387784e-12,-2.9999999999999956,0.013213596757372935
30.88,HOVER,True,0.012354851430952368,3.857515374778792e-10,0.5000014721589705,-0.0108951406552153,1.1343406467738431e-10,-1.4072645681867526e-07,-5.324529776077842e-12,-0.0007774325634899316,4.0488069127777877e-13,0.0,0.0,0.5,0.0004097552211324514,4.685025469254782e-12,-0.19999546966328938,0.0,-4.685647829750083e-12,0.2,0.0004097552211324514,-6.223604953013323e-16,4.530336710634186e-06,40.68707474926437,40.6870832940278,40.6870832940278,40.68707474926437,-0.07035971943937937,1.2590634644373518e-12,-3.0,-0.07616955272755972,1.2048484434853662e-12,-2.9999999999999956,0.012354851518660915
30.96,HOVER,True,0.011458687102144247,3.949780661010243e-10,0.5000014710985727,-0.011314730037476527,1.1615227831030318e-10,3.223807125274994e-08,-5.449458014692857e-12,-0.0005808177406021648,3.8660966281923574e-13,0.0,0.0,0.5,0.000409725812395916,4.7609935903997385e-12,-0.2000008711503256,0.0,-4.780114631142041e-12,0.2,0.000409725812395916,-1.9121040742302247e-14,-8.711503255987019e-07,40.68707533265117,40.6870736895562,40.687073689556165,40.68707533265113,-0.06762634963616604,1.2880777509866367e-12,-3.0,-0.07328978717113536,1.2324802139294113e-12,-2.9999999999999956,0.011458687196576146
31.04,HOVER,True,0.010537844279303002,4.044255671696233e-10,0.5000014796421729,-0.011576035854117296,1.189333189651065e-10,1.3175106593853654e-07,-5.577903780654306e-12,-0.0003869474095833189,3.598275123724816e-13,0.0,0.0,0.5,0.00040970241182764616,4.863697102539252e-12,-0.20000580890626535,0.0,-4.877278545482643e-12,0.2,0.00040970241182764616,-1.3581442943390511e-14,-5.808906265336589e-06,40.68707640020966,40.687065443909276,40.68706544390925,40.687076400209634,-0.06496341129782089,1.3178349741742868e-12,-3.0,-0.07048292466662313,1.2608179443413058e-12,-2.9999999999999956,0.010537844383182936
31.12,HOVER,True,0.009604728188264054,4.140992371983918e-10,0.5000014924628,-0.011683910352965976,1.2178082422076187e-10,1.6527018074497915e-07,-5.713895747195589e-12,-0.00019859164787660514,3.359376356733597e-13,0.0,0.0,0.5,0.00040968504047299,4.970129088058184e-12,-0.20001032176618205,0.0,-4.97729944859256e-12,0.2,0.00040968504047299,-7.170360534375381e-15,-1.0321766182042058e-05,40.6870779917915,40.687058523691036,40.68705852369102,40.68707799179148,-0.062369668705318224,1.3483345587795185e-12,-3.0,-0.06774772424114352,1.2898754422841432e-12,-2.9999999999999956,0.009604728304219724
31.2,HOVER,True,0.008671240922042647,4.2400462326303203e-10,0.50000150463981,-0.011645225686468908,1.2469849545677972e-10,1.3992989450854227e-07,-5.8533417959880185e-12,-1.8214412914681748e-05,3.1275254890946057e-13,0.0,0.0,0.5,0.00040967372946167373,5.075997523666933e-12,-0.20001445315895183,0.0,-5.0804926005684615e-12,0.2,0.00040967372946167373,-4.495076901528503e-15,-1.4453158951821532e-05,40.68708015312723,40.687052892719905,40.687052892719905,40.68708015312723,-0.05984389100562868,1.3795980236951688e-12,-3.0,-0.06508294804447322,1.3196659707659907e-12,-2.9999999999999956,0.008671241052585734
31.28,HOVER,True,0.007748634189398867,4.3414742399657103e-10,0.5000015121067668,-0.01146862351604889,1.2768765217271254e-10,6.830873494109271e-08,-5.994127096094892e-12,0.00015199414949363144,2.899594128045152e-13,0.0,0.0,0.5,0.00040966785026702953,5.175440673463707e-12,-0.2000181377459911,0.0,-5.186985931769574e-12,0.2,0.00040966785026702953,-1.1545258305867116e-14,-1.813774599107587e-05,40.68708272619886,40.687048516214354,40.68704851621434,40.687082726198845,-0.05738485294720156,1.4116515512306576e-12,-3.0,-0.062487362198243294,1.3502075141700372e-12,-2.9999999999999956,0.007748634336938872
31.36,HOVER,True,0.006847380728691287,4.44533377740609e-10,0.500001511635664,-0.011164284804769817,1.307487451464754e-10,-4.140265751645849e-08,-6.137962891632891e-12,0.0003100896073593938,2.6841974242904167e-13,0.0,0.0,0.5,0.00040966712205717525,5.2815219626037266e-12,-0.2000213778359871,0.0,-5.296937436327692e-12,0.2,0.00040966712205717525,-1.5415473723965824e-14,-2.1377835987101967e-05,40.68708567011121,40.68704534892478,40.68704534892474,40.68708567011118,-0.054991335583557406,1.4445133007532168e-12,-3.0,-0.05995973759074181,1.3815195682712814e-12,-2.9999999999999956,0.0068473808955465156
31.44,HOVER,True,0.005977063585900708,4.551683367584422e-10,0.500001500685149,-0.010743703307521151,1.3388369439532495e-10,-1.8015383530403466e-07,-6.286811640154018e-12,0.000454441999683675,2.471341573195148e-13,0.0,0.0,0.5,0.0004096710898441548,5.4002501602338586e-12,-0.2000240166735952,0.0,-5.4104276205712615e-12,0.2,0.0004096710898441548,-1.0177460337402944e-14,-2.4016673595195215e-05,40.68708876725106,40.687043468897464,40.68704346889744,40.68708876725105,-0.052662127092598494,1.4781975310488835e-12,-3.0,-0.05749885065124106,1.4136201495622157e-12,-2.9999999999999956,0.005977063774292219
31.52,HOVER,True,0.0051462856641753055,4.660583652948973e-10,0.5000014777536982,-0.010219426539061986,1.3709519990836906e-10,-3.3380231488037726e-07,-6.439354767674644e-12,0.000583722667427853,2.275045986770269e-13,0.0,0.0,0.5,0.0004096786256574965,5.518333441980009e-12,-0.20002615226875878,0.0,-5.5275517680982065e-12,0.2,0.0004096786256574965,-9.218326118197613e-15,-2.615226875876675e-05,40.687091937046155,40.68704261070156,40.687042610701546,40.68709193704614,-0.050396023576081264,1.512722620093949e-12,-3.0,-0.05510348415393383,1.446526294759001e-12,-2.9999999999999956,0.0051462858763434895
31.6,HOVER,True,0.004362599610554195,4.772096951637021e-10,0.5000014424702877,-0.009604799004558769,1.4038516987894513e-10,-4.86012298870444e-07,-6.595767755604434e-12,0.0006969557411172856,2.0740389688362492e-13,0.0,0.0,0.5,0.000409688204531728,5.640202816475648e-12,-0.20002799656896428,0.0,-5.6483376272649316e-12,0.19947977786929386,0.000409688204531728,-8.134810789283701e-15,-0.0005482186996704219,40.687585746440874,40.68655173961182,40.68655173961181,40.68758574644086,-0.04819182986332298,1.5481095697934794e-12,-3.0,-0.0527724280077497,1.4802565965284284e-12,-2.9999999999999956,0.004362599849026767
31.68,HOVER,True,0.0036297535343188365,4.886287090994471e-10,0.500001396909818,-0.008997883143400656,1.4375543393868308e-10,-5.841953380063529e-07,-6.755326786298138e-12,0.000120443699489545,1.9288993283223254e-13,0.0,0.0,0.5,0.00040969417630934825,5.7617378407318496e-12,-0.19462074772663385,0.0,-5.772914115744246e-12,0.1909065291939301,0.00040969417630934825,-1.1176275012396228e-14,-0.0037142185327037336,40.690572391821235,40.68356692606509,40.683566926065076,40.69057239182122,-0.0460475537725532,1.584378699845142e-12,-3.0,-0.050504372802627026,1.5148303368884303e-12,-2.9999999999999956,0.0036297538031190716
31.76,HOVER,True,0.0029035365391718955,5.003218995904561e-10,0.5000013441281996,-0.009305110931645311,1.4720716507223969e-10,-8.173173867703678e-07,-6.918072900480762e-12,-0.0023096841830413765,1.9170870074832406e-13,0.0,0.0,0.5,0.0004097155658468518,5.888844988449448e-12,-0.18440122243495066,0.0,-5.901872558593754e-12,0.18256300382757054,0.0004097155658468518,-1.3027570144306633e-14,-0.001838218607380121,40.68880649095134,40.68533938814279,40.68533938814278,40.68880649095133,-0.04395866809948389,1.6215471827700622e-12,-3.0,-0.04829709095967474,1.5502665839838657e-12,-2.9999999999999956,0.0029035368502891737
31.84,HOVER,True,0.0020371787069990276,5.122958654631595e-10,0.5000010959151215,-0.011787144843650166,1.507419688664737e-10,-4.902908364771419e-06,-7.0855340292105e-12,-0.005743201347590235,1.9847114733174069e-13,0.0,0.0,0.5,0.00041016560677492565,6.022247757892404e-12,-0.17432365607437697,0.0,-6.035522214599786e-12,0.17443972701301638,0.00041016560677492565,-1.3274456707381553e-14,0.00011607093863941209,40.687032502309,40.68725142614958,40.687251426149565,40.68703250230899,-0.04192400854643341,1.6596304145258981e-12,-3.0,-0.046148075929369425,1.5865831085185805e-12,-2.9999999999999956,0.002037179001776831
31.92,HOVER,True,0.0008237610628797659,5.245573885145101e-10,0.5000000308401716,-0.01692743570573791,1.5436228860700235e-10,-1.8160945449615294e-05,-7.2574417273083735e-12,-0.009120274411284116,2.0567363371726923e-13,0.0,0.0,0.5,0.0004116944486930767,6.1599062266496e-12,-0.16555623454027094,0.0,-6.173646309277871e-12,0.1665322774230689,0.0004116944486930767,-1.3740082628271668e-14,0.0009760428827979561,40.68645598167296,40.688296916699194,40.68829691669916,40.68645598167293,-0.03994543165085453,1.6986481650455706e-12,-3.0,-0.04405615804843093,1.6237976359666697e-12,-2.9999999999999956,0.0008237610634572339
32.0,HOVER,True,-0.0009404863640383878,5.371134481638582e-10,0.49999735553330843,-0.024510846891318376,1.5807060244699786e-10,-4.089337699675603e-05,-7.433864426990294e-12,-0.011940288633746927,2.1023903310195255e-13,0.0,0.0,0.5,0.0004144687080726202,6.303293576775439e-12,-0.15773987710974635,0.0,-6.315863120989802e-12,0.15884059172389223,0.0004144687080726202,-1.2569544214363116e-14,0.0011007146141458757,40.686763908589406,40.688839989592395,40.688839989592374,40.68676390858939,-0.03802440485233605,1.7386219307868023e-12,-3.0,-0.04202132056187625,1.6619292303828905e-12,-2.9999999999999956,0.0009404900818969428
32.08,HOVER,True,-0.003424067313185739,5.499712192957647e-10,0.49999255793632746,-0.0340434876050871,1.6186929310685486e-10,-6.834021580207834e-05,-7.614338294512424e-12,-0.014117109627192566,2.108808872846384e-13,0.0,0.0,0.5,0.00041809458153833353,6.448445606376808e-12,-0.15037841061344134,0.0,-6.461875279166139e-12,0.15136559346094225,0.00041809458153833353,-1.3429672789330822e-14,0.000987182847500906,40.68742709147905,40.68928903782721,40.689289037827194,40.68742709147904,-0.03616103293954616,1.7795743127078089e-12,-3.0,-0.04004380779390007,1.7009981306431688e-12,-2.9999999999999956,0.0034240754006795784
32.160000000000004,HOVER,True,-0.006753888477533978,5.631380538779092e-10,0.49998559499062856,-0.04501206036481166,1.6576052724327512e-10,-9.459976588252505e-05,-7.798848574015964e-12,-0.015711815981967355,2.0808595761800258e-13,0.0,0.0,0.5,0.0004219885881050491,6.59797466285621e-12,-0.1432301144742535,0.0,-6.611530492142595e-12,0.14410714942566194,0.0004219885881050491,-1.355582928638552e-14,0.0008770349514084508,40.688128207882706,40.68978240196551,40.68978240196547,40.68812820788267,-0.03435452901824458,1.821528566195738e-12,-3.0,-0.03812358450414338,1.7410256579742257e-12,-2.9999999999999956,0.006753903839355543
