t,controller,scenario,mode,px,py,pz,vx,vy,yaw,ref_px,ref_py,ref_pz,ex,ey,ez,pos_error,wind_on
18.792,PID,HOVER_NO_WIND,HOVER,-0.028195550184066154,-1.4428577724928606e-08,0.4961069348095489,-2.63650492152779e-08,2.910699665804461e-09,-6.267398059620242e-08,0.0,0.0,0.5,-0.028195550184066154,-1.4428577724928606e-08,-0.0038930651904510727,0.028463046336601128,0
18.8,PID,HOVER_NO_WIND,HOVER,-0.028195550386655957,-1.4404277125335553e-08,0.4961092358045675,-2.532372551377317e-08,3.037573346827109e-09,-6.327287040817364e-08,0.0,0.0,0.5,-0.028195550386655957,-1.4404277125335553e-08,-0.0038907641954324945,0.028462731907375333,0
18.808,PID,HOVER_NO_WIND,HOVER,-0.028195550583265214,-1.4381952899703417e-08,0.4961115354332137,-2.4576157251133194e-08,2.7905267111735504e-09,-6.074357981524672e-08,0.0,0.0,0.5,-0.028195550583265214,-1.4381952899703417e-08,-0.0038884645667863205,0.028462417841441844,0
18.816,PID,HOVER_NO_WIND,HOVER,-0.028195550773914006,-1.4364987873540558e-08,0.4961138337085566,-2.383109911235165e-08,2.120626856581307e-09,-5.932484711607586e-08,0.0,0.0,0.5,-0.028195550773914006,-1.4364987873540558e-08,-0.0038861662914433936,0.028462104136716945,0
18.824,PID,HOVER_NO_WIND,HOVER,-0.028195550958357567,-1.4355781648501783e-08,0.496116130632326,-2.30554452077414e-08,1.150776769224128e-09,-5.901522934673008e-08,0.0,0.0,0.5,-0.028195550958357567,-1.4355781648501783e-08,-0.0038838693676739866,0.028461790792406242,0
18.832,PID,HOVER_NO_WIND,HOVER,-0.02819555113482579,-1.4355753151726833e-08,0.49611842620607666,-2.205852774766377e-08,3.5607774756516053e-12,-5.981328540696807e-08,0.0,0.0,0.5,-0.02819555113482579,-1.4355753151726833e-08,-0.003881573793923343,0.028461477806228798,0
18.84,PID,HOVER_NO_WIND,HOVER,-0.028195551301061755,-1.4365343180035255e-08,0.4961207204220544,-2.0779495675786658e-08,-1.1987547489234593e-09,-5.8248316144037994e-08,0.0,0.0,0.5,-0.028195551301061755,-1.4365343180035255e-08,-0.0038792795779455935,0.028461165176690804,0
18.848,PID,HOVER_NO_WIND,HOVER,-0.02819555145435179,-1.4385142314742903e-08,0.496123013272966,-1.916125447167421e-08,-2.4748929422236685e-09,-5.760412888568669e-08,0.0,0.0,0.5,-0.02819555145435179,-1.4385142314742903e-08,-0.0038769867270340153,0.028460852901780794,0
18.856,PID,HOVER_NO_WIND,HOVER,-0.02819555159166192,-1.4414826310405007e-08,0.49612530476023947,-1.716376585337236e-08,-3.710500451192403e-09,-5.7879527268499324e-08,0.0,0.0,0.5,-0.02819555159166192,-1.4414826310405007e-08,-0.0038746952397605283,0.028460540977980366,0
18.864,PID,HOVER_NO_WIND,HOVER,-0.02819555171061577,-1.445315847097746e-08,0.49612759488537517,-1.4869230997224028e-08,-4.791520949931917e-09,-5.9073316480217836e-08,0.0,0.0,0.5,-0.02819555171061577,-1.445315847097746e-08,-0.003872405114624833,0.02846022940241328,0
18.872,PID,HOVER_NO_WIND,HOVER,-0.028195551809492875,-1.4497992021467551e-08,0.4961298836499453,-1.2359637709712965e-08,-5.6041945674779145e-09,-6.118430324134348e-08,0.0,0.0,0.5,-0.028195551809492875,-1.4497992021467551e-08,-0.0038701163500546865,0.028459918172843855,0
18.88,PID,HOVER_NO_WIND,HOVER,-0.028195551887226968,-1.4546272474968467e-08,0.496132171055594,-9.716761295941492e-09,-6.035057311540922e-09,-6.421129584462162e-08,0.0,0.0,0.5,-0.028195551887226968,-1.4546272474968467e-08,-0.0038678289444060154,0.028459607287675368,0
18.888,PID,HOVER_NO_WIND,HOVER,-0.02819555194342,-1.4594039995072235e-08,0.49613445710389814,-7.024128736498141e-09,-5.97094045025275e-09,-6.225451577399376e-08,0.0,0.0,0.5,-0.02819555194342,-1.4594039995072235e-08,-0.003865542896101859,0.02845929674598288,0
18.896,PID,HOVER_NO_WIND,HOVER,-0.028195551978325982,-1.4638345166275452e-08,0.49613674179664696,-4.363247304067167e-09,-5.538146641779541e-09,-5.532043847814839e-08,0.0,0.0,0.5,-0.028195551978325982,-1.4638345166275452e-08,-0.003863258203353037,0.028458986547459326,0
18.904,PID,HOVER_NO_WIND,HOVER,-0.028195551992684923,-1.4677246374946784e-08,0.4961390251372926,-1.7948673557315636e-09,-4.862651188819021e-09,-5.8445517954240016e-08,0.0,0.0,0.5,-0.028195551992684923,-1.4677246374946784e-08,-0.0038609748627074225,0.028458676692054267,0
18.912,PID,HOVER_NO_WIND,HOVER,-0.028195551988027083,-1.4709997471580718e-08,0.49614130712686294,5.82230244235139e-10,-4.093887046033426e-09,-5.703709374363457e-08,0.0,0.0,0.5,-0.028195551988027083,-1.4709997471580718e-08,-0.0038586928731370596,0.028458367180830196,0
18.92,PID,HOVER_NO_WIND,HOVER,-0.028195551966063187,-1.4736706563573696e-08,0.4961435877673045,2.7454871680755025e-09,-3.338636358823901e-09,-5.1101056258656446e-08,0.0,0.0,0.5,-0.028195551966063187,-1.4736706563573696e-08,-0.0038564122326955053,0.028458058014904503,0
18.928,PID,HOVER_NO_WIND,HOVER,-0.028195551929597388,-1.4758333796668404e-08,0.4961458670534152,4.558225031162072e-09,-2.7034039009969115e-09,-5.173984089618722e-08,0.0,0.0,0.5,-0.028195551929597388,-1.4758333796668404e-08,-0.0038541329465848206,0.028457749197446928,0
18.936,PID,HOVER_NO_WIND,HOVER,-0.02819555187976046,-1.4775120237226048e-08,0.49614814498708065,6.229615905246183e-09,-2.098304702501615e-09,-5.894490493847471e-08,0.0,0.0,0.5,-0.02819555187976046,-1.4775120237226048e-08,-0.0038518550129193474,0.028457440729008538,0
18.944,PID,HOVER_NO_WIND,HOVER,-0.02819555181561503,-1.4786589739177362e-08,0.4961504215807797,8.018179086298304e-09,-1.4336872763798551e-09,-5.8309319866468656e-08,0.0,0.0,0.5,-0.02819555181561503,-1.4786589739177362e-08,-0.0038495784192202898,0.028457132606659042,0
18.952,PID,HOVER_NO_WIND,HOVER,-0.02819555173932356,-1.4793158953327722e-08,0.4961526968274819,9.536433752385988e-09,-8.211512612311324e-10,-5.3223627353850996e-08,0.0,0.0,0.5,-0.02819555173932356,-1.4793158953327722e-08,-0.0038473031725180795,0.0284568248331812,0
18.96,PID,HOVER_NO_WIND,HOVER,-0.02819555165403843,-1.4795038472189766e-08,0.4961549707289991,1.0660641219196574e-08,-2.349392867361889e-10,-5.3563322950394946e-08,0.0,0.0,0.5,-0.02819555165403843,-1.4795038472189766e-08,-0.003845029271000888,0.028456517411141892,0
18.968,PID,HOVER_NO_WIND,HOVER,-0.028195551561659222,-1.4792269081431197e-08,0.4961572432872929,1.1547401035654649e-08,3.461745298286463e-10,-5.9321357417571557e-08,0.0,0.0,0.5,-0.028195551561659222,-1.4792269081431197e-08,-0.0038427567127071183,0.028456210341847317,0
18.976,PID,HOVER_NO_WIND,HOVER,-0.02819555146307745,-1.4784722200788295e-08,0.4961595145023423,1.2322721343405197e-08,9.433608498038693e-10,-6.244083594974664e-08,0.0,0.0,0.5,-0.02819555146307745,-1.4784722200788295e-08,-0.0038404854976576974,0.028455903625873254,0
18.984,PID,HOVER_NO_WIND,HOVER,-0.028195551360356733,-1.4772327330511356e-08,0.49616178437612546,1.2840089571094064e-08,1.549359592581949e-09,-6.292518684191634e-08,0.0,0.0,0.5,-0.028195551360356733,-1.4772327330511356e-08,-0.0038382156238745413,0.02845559726468744,0
18.992,PID,HOVER_NO_WIND,HOVER,-0.02819555125693817,-1.4755071900668063e-08,0.49616405291077426,1.2927320107489507e-08,2.1569295161064094e-09,-6.077783392799726e-08,0.0,0.0,0.5,-0.02819555125693817,-1.4755071900668063e-08,-0.003835947089225744,0.02845529126110265,0
19.0,PID,HOVER_NO_WIND,HOVER,-0.028195551157792906,-1.4733001120738315e-08,0.49616632010719514,1.2393157939299911e-08,2.758848277471053e-09,-6.344245107601808e-08,0.0,0.0,0.5,-0.028195551157792906,-1.4733001120738315e-08,-0.0038336798928048643,0.028454985619613838,0
19.008,PID,HOVER_NO_WIND,HOVER,-0.028195551067732312,-1.4706387694140986e-08,0.4961685859585116,1.1257574075369793e-08,3.3266790842991496e-09,-6.747747057302343e-08,0.0,0.0,0.5,-0.028195551067732312,-1.4706387694140986e-08,-0.0038314140414884013,0.028454680345606265,0
19.016000000000002,PID,HOVER_NO_WIND,HOVER,-0.02819555098747069,-1.4674616862629933e-08,0.4961708504749488,1.003270269007364e-08,3.97135463848987e-09,-6.973291114420029e-08,0.0,0.0,0.5,-0.02819555098747069,-1.4674616862629933e-08,-0.003829149525051201,0.02845437543810221,0
19.024,PID,HOVER_NO_WIND,HOVER,-0.028195550916403935,-1.4637209940919544e-08,0.496173113650276,8.883343832639484e-09,4.675865811197464e-09,-6.724926495107558e-08,0.0,0.0,0.5,-0.028195550916403935,-1.4637209940919544e-08,-0.0038268863497240013,0.028454070897034136,0
19.032,PID,HOVER_NO_WIND,HOVER,-0.02819555085104339,-1.4594784733351684e-08,0.4961753754842441,8.170067994317345e-09,5.303151500869543e-09,-6.79169915187716e-08,0.0,0.0,0.5,-0.02819555085104339,-1.4594784733351684e-08,-0.003824624515755881,0.02845376671867026,0
19.04,PID,HOVER_NO_WIND,HOVER,-0.028195550787166505,-1.4548858324895305e-08,0.49617763598637304,7.984609974688364e-09,5.740801605084315e-09,-6.863657941090237e-08,0.0,0.0,0.5,-0.028195550787166505,-1.4548858324895305e-08,-0.0038223640136269554,0.0284534628972392,0
19.048000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550722839906,-1.4500840637037557e-08,0.4961798951581745,8.040824533713284e-09,6.002211540313807e-09,-6.940796126122782e-08,0.0,0.0,0.5,-0.028195550722839906,-1.4500840637037557e-08,-0.003820104841825489,0.02845315943031611,0
19.056,PID,HOVER_NO_WIND,HOVER,-0.028195550657491554,-1.445203470363757e-08,0.49618215300131213,8.168543537775274e-09,6.1007422486845835e-09,-7.023106977937282e-08,0.0,0.0,0.5,-0.028195550657491554,-1.445203470363757e-08,-0.0038178469986878683,0.02845285631680537,0
19.064,PID,HOVER_NO_WIND,HOVER,-0.028195550591907224,-1.440363694629577e-08,0.4961844095176011,8.198040774052014e-09,6.04972025065429e-09,-7.110583774748746e-08,0.0,0.0,0.5,-0.028195550591907224,-1.440363694629577e-08,-0.0038155904823988784,0.02845255355693721,0
19.072,PID,HOVER_NO_WIND,HOVER,-0.028195550528226976,-1.4356737449191973e-08,0.4961866647090078,7.960030649501958e-09,5.86243771135382e-09,-7.203219805805606e-08,0.0,0.0,0.5,-0.028195550528226976,-1.4356737449191973e-08,-0.0038133352909922036,0.028452251152264442,0
19.080000000000002,PID,HOVER_NO_WIND,HOVER,-0.02819555047098617,-1.4312320233363897e-08,0.49618891856842695,7.1551003447368805e-09,5.5521524758397456e-09,-6.950736265543382e-08,0.0,0.0,0.5,-0.02819555047098617,-1.4312320233363897e-08,-0.003811081431573049,0.02845194910792957,0
19.088,PID,HOVER_NO_WIND,HOVER,-0.02819555042428924,-1.4270127301065676e-08,0.49619117109450733,5.8371160071279e-09,5.274116950535186e-09,-7.079813089528774e-08,0.0,0.0,0.5,-0.02819555042428924,-1.4270127301065676e-08,-0.003808828905492667,0.028451647427875898,0
19.096,PID,HOVER_NO_WIND,HOVER,-0.028195550389720218,-1.4229093423327014e-08,0.49619342228916236,4.321127267774806e-09,5.129235045304878e-09,-7.589954511926879e-08,0.0,0.0,0.5,-0.028195550389720218,-1.4229093423327014e-08,-0.003806577710837644,0.028451346113112123,0
19.104,PID,HOVER_NO_WIND,HOVER,-0.028195550367237466,-1.4187348238073082e-08,0.4961956721497196,2.8103435684209035e-09,5.218148373789457e-09,-7.723162308826972e-08,0.0,0.0,0.5,-0.028195550367237466,-1.4187348238073082e-08,-0.003804327850280398,0.02845104516364988,0
19.112000000000002,PID,HOVER_NO_WIND,HOVER,-0.02819555035472636,-1.4144675569232548e-08,0.49619792067767476,1.5638879427574345e-09,5.334083722042626e-09,-7.479926232929301e-08,0.0,0.0,0.5,-0.02819555035472636,-1.4144675569232548e-08,-0.003802079322325236,0.02845074457688872,0
19.12,PID,HOVER_NO_WIND,HOVER,-0.028195550349865883,-1.4102509131290456e-08,0.49620016786224797,6.075591897376211e-10,5.270804787236187e-09,-7.32010751649044e-08,0.0,0.0,0.5,-0.028195550349865883,-1.4102509131290456e-08,-0.003799832137752035,0.02845044435166372,0
19.128,PID,HOVER_NO_WIND,HOVER,-0.028195550348871848,-1.4062438108653495e-08,0.4962024137047572,1.2425397663344815e-10,5.008877838621103e-09,-7.243597773401978e-08,0.0,0.0,0.5,-0.028195550348871848,-1.4062438108653495e-08,-0.003797586295242794,0.028450144483741748,0
19.136,PID,HOVER_NO_WIND,HOVER,-0.02819555034687028,-1.4026206749296167e-08,0.4962046582153239,2.5019581797910064e-10,4.528919936968673e-09,-6.915445267296112e-08,0.0,0.0,0.5,-0.02819555034687028,-1.4026206749296167e-08,-0.0037953417846761095,0.028449844966635617,0
19.144000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550340053804,-1.3994627777567941e-08,0.4962069014034875,8.520590462234011e-10,3.9473715226460535e-09,-6.64498534941016e-08,0.0,0.0,0.5,-0.028195550340053804,-1.3994627777567941e-08,-0.003793098596512501,0.028449545794995906,0
19.152,PID,HOVER_NO_WIND,HOVER,-0.028195550327519445,-1.39685871880808e-08,0.4962091432708632,1.5667946615566524e-09,3.255073786671461e-09,-6.43214305882832e-08,0.0,0.0,0.5,-0.028195550327519445,-1.39685871880808e-08,-0.0037908567291368156,0.02844924696741056,0
19.16,PID,HOVER_NO_WIND,HOVER,-0.028195550310340795,-1.3949044053990615e-08,0.49621138381928787,2.1473312045294506e-09,2.44289189605807e-09,-6.276843533213702e-08,0.0,0.0,0.5,-0.028195550310340795,-1.3949044053990615e-08,-0.0037886161807121344,0.02844894848439758,0
19.168,PID,HOVER_NO_WIND,HOVER,-0.028195550291562864,-1.3937030335606564e-08,0.49621362305081945,2.3472412321272643e-09,1.5017149430428408e-09,-6.179012008626844e-08,0.0,0.0,0.5,-0.028195550291562864,-1.3937030335606564e-08,-0.0037863769491805477,0.0284486503484002,0
19.176000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550277352606,-1.3933650689240045e-08,0.4962158609575333,1.7762822219945446e-09,4.2245589796965023e-10,-5.7510496665401055e-08,0.0,0.0,0.5,-0.028195550277352606,-1.3933650689240045e-08,-0.0037841390424667165,0.028448352566284637,0
19.184,PID,HOVER_NO_WIND,HOVER,-0.028195550273502516,-1.3938825207370789e-08,0.4962180975411764,4.812613371698236e-10,-6.468147373284151e-10,-6.02886803903577e-08,0.0,0.0,0.5,-0.028195550273502516,-1.3938825207370789e-08,-0.003781902458823594,0.028448055143258176,0
19.192,PID,HOVER_NO_WIND,HOVER,-0.02819555028296183,-1.3951369257902096e-08,0.4962203328051022,-1.1824143102121247e-09,-1.5680063912399577e-09,-6.328269963349172e-08,0.0,0.0,0.5,-0.02819555028296183,-1.3951369257902096e-08,-0.0037796671948978067,0.02844775808149757,0
19.2,PID,HOVER_NO_WIND,HOVER,-0.028195550306047687,-1.3971212812039461e-08,0.49622256675106324,-2.885731852996455e-09,-2.4804444590498546e-09,-6.649227397445077e-08,0.0,0.0,0.5,-0.028195550306047687,-1.3971212812039461e-08,-0.003777433248936757,0.028447461380784647,0
19.208000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550339112,-1.3999397550053855e-08,0.49622479939104613,-4.133038730946658e-09,-3.5230925242071317e-09,-6.591013485812864e-08,0.0,0.0,0.5,-0.028195550339112,-1.3999397550053855e-08,-0.003775200608953866,0.02844716503561366,0
19.216,PID,HOVER_NO_WIND,HOVER,-0.028195550379750765,-1.4036774165714003e-08,0.4962270307128919,-5.07984552084725e-09,-4.6720772960175235e-09,-6.66355770153268e-08,0.0,0.0,0.5,-0.028195550379750765,-1.4036774165714003e-08,-0.0037729692871080744,0.02844686904491813,0
19.224,PID,HOVER_NO_WIND,HOVER,-0.028195550424213126,-1.4082350325543302e-08,0.49622926071788953,-5.5577947183547895e-09,-5.697020360299494e-09,-6.866690152274809e-08,0.0,0.0,0.5,-0.028195550424213126,-1.4082350325543302e-08,-0.003770739282110469,0.028446573404510327,0
19.232,PID,HOVER_NO_WIND,HOVER,-0.028195550470065767,-1.413329545643348e-08,0.49623148939724776,-5.731579706957284e-09,-6.368141751978894e-09,-6.816721477253951e-08,0.0,0.0,0.5,-0.028195550470065767,-1.413329545643348e-08,-0.0037685106027522397,0.028446278112844246,0
19.240000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550515139785,-1.4186189603979667e-08,0.49623371675244354,-5.634251748701638e-09,-6.611768810285115e-09,-6.513980530211456e-08,0.0,0.0,0.5,-0.028195550515139785,-1.4186189603979667e-08,-0.0037662832475564567,0.02844598316727381,0
19.248,PID,HOVER_NO_WIND,HOVER,-0.028195550558577157,-1.4237024968693224e-08,0.49623594278595,-5.429671049680812e-09,-6.354420947818011e-09,-6.604868273655793e-08,0.0,0.0,0.5,-0.028195550558577157,-1.4237024968693224e-08,-0.0037640572140499873,0.028445688566320997,0
19.256,PID,HOVER_NO_WIND,HOVER,-0.028195550601120046,-1.4283303200533916e-08,0.49623816749956834,-5.31786075870478e-09,-5.784779357063519e-09,-7.088873258789418e-08,0.0,0.0,0.5,-0.028195550601120046,-1.4283303200533916e-08,-0.003761832500431661,0.02844539431018366,0
19.264,PID,HOVER_NO_WIND,HOVER,-0.02819555064499051,-1.4324031483189698e-08,0.4962403908954547,-5.483807490226203e-09,-5.091035721936343e-09,-7.111171808037242e-08,0.0,0.0,0.5,-0.02819555064499051,-1.4324031483189698e-08,-0.003759609104545314,0.028445100400480393,0
19.272000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550691175394,-1.4359741705543762e-08,0.49624261297543315,-5.773110424271183e-09,-4.463778179459505e-09,-6.672363819331362e-08,0.0,0.0,0.5,-0.028195550691175394,-1.4359741705543762e-08,-0.0037573870245668495,0.028444806837650185,0
19.28,PID,HOVER_NO_WIND,HOVER,-0.028195550739642868,-1.4392486501240746e-08,0.49624483373911327,-6.058433865891185e-09,-4.0930998623921245e-09,-6.606800875330778e-08,0.0,0.0,0.5,-0.028195550739642868,-1.4392486501240746e-08,-0.003755166260886733,0.028444513621415375,0
19.288,PID,HOVER_NO_WIND,HOVER,-0.028195550789129813,-1.4423130729527998e-08,0.49624705318806256,-6.185867959059325e-09,-3.830528963597727e-09,-6.913998017287007e-08,0.0,0.0,0.5,-0.028195550789129813,-1.4423130729527998e-08,-0.003752946811937441,0.028444220750019473,0
19.296,PID,HOVER_NO_WIND,HOVER,-0.028195550838470557,-1.4451354558404571e-08,0.4962492713140985,-6.167592657097472e-09,-3.5279790553355562e-09,-7.227512645242004e-08,0.0,0.0,0.5,-0.028195550838470557,-1.4451354558404571e-08,-0.0037507286859014832,0.028443928223088857,0
19.304000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195550885594965,-1.4476843654624611e-08,0.49625148811870556,-5.890550827284909e-09,-3.1861374720836403e-09,-7.547336549451912e-08,0.0,0.0,0.5,-0.028195550885594965,-1.4476843654624611e-08,-0.0037485118812944362,0.028443636038076956,0
19.312,PID,HOVER_NO_WIND,HOVER,-0.028195550928620697,-1.4499289169982005e-08,0.49625370360338705,-5.37821631441348e-09,-2.8056898431263305e-09,-7.873461532369969e-08,0.0,0.0,0.5,-0.028195550928620697,-1.4499289169982005e-08,-0.003746296396612947,0.02844334419262139,0
19.32,PID,HOVER_NO_WIND,HOVER,-0.02819555096585272,-1.451838772757711e-08,0.49625591776966543,-4.654002681624298e-09,-2.387320081290294e-09,-8.205879406917279e-08,0.0,0.0,0.5,-0.02819555096585272,-1.451838772757711e-08,-0.0037440822303345667,0.02844305268454348,0
19.328,PID,HOVER_NO_WIND,HOVER,-0.02819555099578283,-1.4533841408119968e-08,0.496258130619082,-3.74126364411435e-09,-1.93171038753268e-09,-8.54458199764698e-08,0.0,0.0,0.5,-0.02819555099578283,-1.4533841408119968e-08,-0.0037418693809179726,0.02844276151184784,0
19.336000000000002,PID,HOVER_NO_WIND,HOVER,-0.028195551017089163,-1.4545357736276868e-08,0.49626034215319703,-2.6632913343983213e-09,-1.439541256367002e-09,-8.88956113890345e-08,0.0,0.0,0.5,-0.028195551017089163,-1.4545357736276868e-08,-0.0037396578468029684,0.02844247067272188,0
19.344,PID,HOVER_NO_WIND,HOVER,-0.028195551028635715,-1.4552649667017044e-08,0.49626255237358946,-1.443318904401908e-09,-9.114914758964036e-10,-9.240808675603222e-08,0.0,0.0,0.5,-0.028195551028635715,-1.4552649667017044e-08,-0.0037374476264105394,0.028442180165535378,0
19.352,PID,HOVER_NO_WIND,HOVER,-0.02819555102947186,-1.455543557198762e-08,0.4962647612818572,-1.0451835704522373e-10,-3.482381313540364e-10,-9.598316461874205e-08,0.0,0.0,0.5,-0.02819555102947186,-1.455543557198762e-08,-0.003735238718142797,0.028441889988839994,0
19.36,PID,HOVER_NO_WIND,HOVER,-0.02819555101883188,-1.4553439225919404e-08,0.4962669688796168,1.329997719022322e-09,2.4954339102236856e-10,-9.962076364887972e-08,0.0,0.0,0.5,-0.02819555101883188,-1.4553439225919404e-08,-0.003733031120383201,0.02844160014136885,0
19.368000000000002,PID,HOVER_NO_WIND,HOVER,-0.02819555099613447,-1.4546389793066708e-08,0.49626917516850344,2.837176149427099e-09,8.811793997260475e-10,-1.0332080259921837e-07,0.0,0.0,0.5,-0.02819555099613447,-1.4546389793066708e-08,-0.0037308248314965597,0.028441310622036083,0
19.376,PID,HOVER_NO_WIND,HOVER,-0.028195550960982273,-1.4534021813665364e-08,0.49627138015017097,4.394024475119398e-09,1.5459978956943154e-09,-1.0708320033994421e-07,0.0,0.0,0.5,-0.028195550960982273,-1.4534021813665364e-08,-0.003728619849829029,0.028441021429936347,0
19.384,PID,HOVER_NO_WIND,HOVER,-0.028195550913161397,-1.4516075190423265e-08,0.49627358382629183,5.9776092176377705e-09,2.24332856822663e-09,-1.1090787584819411e-07,0.0,0.0,0.5,-0.028195550913161397,-1.4516075190423265e-08,-0.003726416173708169,0.028440732564344418,0
19.392,PID,HOVER_NO_WIND,HOVER,-0.02819555085264094,-1.4492295175028322e-08,0.49627578619855695,7.565056746483777e-09,2.9725027927970104e-09,-1.1479474820582397e-07,0.0,0.0,0.5,-0.02819555085264094,-1.4492295175028322e-08,-0.003724213801443055,0.0284404440247147,0
19.400000000000002,PID,HOVER_NO_WIND,HOVER,-0.02819555077957252,-1.4462432354685433e-08,0.4962779872686757,9.133551978069434e-09,3.732853627412046e-09,-1.1874373660064892e-07,0.0,0.0,0.5,-0.02819555077957252,-1.4462432354685433e-08,-0.0037220127313242757,0.028440155810680816,0
19.408,PID,HOVER_NO_WIND,HOVER,-0.02819555069428979,-1.4426242638674822e-08,0.496280187038376,1.0660340977824383e-08,4.52371580993445e-09,-1.2275476033568328e-07,0.0,0.0,0.5,-0.02819555069428979,-1.4426242638674822e-08,-0.0037198129616239917,0.028439867922055113,0
19.416,PID,HOVER_NO_WIND,HOVER,-0.02819555059730797,-1.4383487244951807e-08,0.496282385509404,1.2122726623347035e-08,5.344425752875505e-09,-1.268277388223385e-07,0.0,0.0,0.5,-0.02819555059730797,-1.4383487244951807e-08,-0.0037176144905959885,0.028439580358828258,0
19.424,PID,HOVER_NO_WIND,HOVER,-0.028195550489323384,-1.4333932686752712e-08,0.4962845826835242,1.3498072507573356e-08,6.194321542630191e-09,-1.3096259153608464e-07,0.0,0.0,0.5,-0.028195550489323384,-1.4333932686752712e-08,-0.0037154173164757887,0.028439293121168777,0
19.432000000000002,PID,HOVER_NO_WIND,HOVER,-0.02819555037121297,-1.4277350759235436e-08,0.49628677856251946,1.4763800770346091e-08,7.072742935121222e-09,-1.3515923807077737e-07,0.0,0.0,0.5,-0.02819555037121297,-1.4277350759235436e-08,-0.0037132214374805406,0.02843900620942259,0
19.44,PID,HOVER_NO_WIND,HOVER,-0.02819555024403382,-1.4213518526141643e-08,0.4962889731481907,1.5897392532132858e-08,7.979031353101389e-09,-1.39417598136044e-07,0.0,0.0,0.5,-0.02819555024403382,-1.4213518526141643e-08,-0.003711026851809296,0.028438719624112603,0
19.448,PID,HOVER_NO_WIND,HOVER,-0.02819555010902272,-1.4142218306494144e-08,0.49629116644235716,1.6876386159237518e-08,8.912529881709567e-09,-1.4373759154499567e-07,0.0,0.0,0.5,-0.02819555010902272,-1.4142218306494144e-08,-0.0037088335576428433,0.028438433365938234,0
19.456,PID,HOVER_NO_WIND,HOVER,-0.02819554996759566,-1.406323766132446e-08,0.49629335844685607,1.7678381166993932e-08,9.872583264718234e-09,-1.4811913824282352e-07,0.0,0.0,0.5,-0.02819554996759566,-1.406323766132446e-08,-0.00370664155314393,0.028438147435774972,0
19.464,PID,HOVER_NO_WIND,HOVER,-0.02819554982134738,-1.3976369380415693e-08,0.4962955491635428,1.828103344924403e-08,1.0858537902591219e-08,-1.525621582407217e-07,0.0,0.0,0.5,-0.02819554982134738,-1.3976369380415693e-08,-0.003704450836457207,0.028437861834673964,0
19.472,PID,HOVER_NO_WIND,HOVER,-0.0281955496720509,-1.3881411469065198e-08,0.4962977385942907,1.866205788042165e-08,1.1869741849993461e-08,-1.5706657166402218e-07,0.0,0.0,0.5,-0.0281955496720509,-1.3881411469065198e-08,-0.003702261405709284,0.028437576563861536,0
19.48,PID,HOVER_NO_WIND,HOVER,-0.028195549521657058,-1.3778167134888336e-08,0.4962999267409912,1.8799228315594406e-08,1.2905544810671871e-08,-1.6163229874464252e-07,0.0,0.0,0.5,-0.028195549521657058,-1.3778167134888336e-08,-0.003700073259008785,0.02843729162473876,0
19.488,PID,HOVER_NO_WIND,HOVER,-0.02819554937229404,-1.3666444774632036e-08,0.4963021136055535,1.8670374988295932e-08,1.3965298136161923e-08,-1.6625925980322593e-07,0.0,0.0,0.5,-0.02819554937229404,-1.3666444774632036e-08,-0.0036978863944465146,0.028437007018881053,0
19.496,PID,HOVER_NO_WIND,HOVER,-0.028195549227179716,-1.3546057961137594e-08,0.4963042991818455,1.8139287890528886e-08,1.5048354732147017e-08,-1.6788640743278867e-07,0.0,0.0,0.5,-0.028195549227179716,-1.3546057961137594e-08,-0.0036957008181545126,0.028436722749990127,0
19.504,PID,HOVER_NO_WIND,HOVER,-0.028195549087807775,-1.341583249869289e-08,0.49630648347171086,1.742148992331271e-08,1.6278185706568178e-08,-1.6651763932301156e-07,0.0,0.0,0.5,-0.028195549087807775,-1.341583249869289e-08,-0.0036935165282891425,0.02843643881902062,0
19.512,PID,HOVER_NO_WIND,HOVER,-0.02819554895575822,-1.3273608990442616e-08,0.4963086664690027,1.6506191478627002e-08,1.777794125738566e-08,-1.6515616348658428e-07,0.0,0.0,0.5,-0.02819554895575822,-1.3273608990442616e-08,-0.0036913335309973205,0.02843615522805078,0
19.52,PID,HOVER_NO_WIND,HOVER,-0.028195548829942716,-1.31172183327197e-08,0.4963108481752782,1.5726934778939665e-08,1.954883479146991e-08,-1.638019704838101e-07,0.0,0.0,0.5,-0.028195548829942716,-1.31172183327197e-08,-0.0036891518247217925,0.02843587197551192,0
19.528,PID,HOVER_NO_WIND,HOVER,-0.028195548706389947,-1.2944481743775538e-08,0.49631302860173526,1.5444092500345712e-08,2.1592076184730974e-08,-1.6619351911286175e-07,0.0,0.0,0.5,-0.028195548706389947,-1.2944481743775538e-08,-0.003686971398264738,0.028435589055727288,0
